id,price,sel_pct,tin,tout,dcost_event,status
65,4.5,0.0,90,348,0,i
66,4.0,0.3,5572,2204,0,a
67,6.5,2.2,10834,55485,0,a
68,6.0,2.2,25763,45461,0,a
69,6.0,2.0,52996,16544,0,a
70,6.0,1.1,9937,21696,0,a
71,5.0,0.2,6143,3584,0,a
72,5.0,0.1,365,1426,0,a
73,5.0,0.2,5252,4457,0,a
74,5.0,0.1,1187,933,0,a
75,5.0,0.0,976,484,0,a
76,5.0,0.0,111,216,0,a
77,4.9,0.0,130,604,-1,i
78,7.4,0.2,234,7521,-1,i
79,6.0,3.2,64960,39890,0,a
80,5.5,0.0,0,501,0,u
81,6.0,0.1,1421,1810,0,a
566,5.0,0.4,9175,6108,0,a
573,4.5,0.2,347,2145,0,a
608,5.0,0.1,4271,1886,0,a
615,4.5,0.0,1336,428,0,a
82,5.0,7.7,101875,53891,0,a
83,4.5,0.1,885,1290,0,a
84,5.5,2.4,27348,18930,0,a
85,4.9,0.1,114,2362,-1,i
86,5.5,2.1,91163,23937,0,a
87,4.5,5.5,146677,54210,0,a
88,4.6,9.8,182408,73862,0,a
89,4.5,0.2,530,2018,0,a
90,4.5,0.1,608,840,0,a
92,4.5,0.0,141,264,0,a
93,4.5,0.1,154,1352,0,a
94,6.0,4.4,117233,42762,0,a
95,6.5,0.8,4112,26373,0,a
96,5.5,0.5,3533,6959,0,a
97,5.5,0.2,563,6081,0,i
98,5.0,0.7,27399,12626,0,a
99,5.0,0.0,31,35,0,i
100,5.0,0.0,515,339,0,a
102,4.9,0.9,926,17663,-1,a
103,5.0,0.0,176,467,0,i
105,6.0,0.2,1538,3135,0,a
106,8.0,14.1,63416,286637,0,a
107,4.5,1.1,25186,12817,0,a
108,5.5,0.4,5169,6806,0,a
565,5.7,15.0,564244,113580,1,a
620,4.5,0.1,9118,2824,0,a
109,4.5,21.8,238784,138960,0,a
111,4.0,4.3,55690,29815,0,a
113,4.4,2.0,11589,29437,-1,a
114,4.5,0.3,5618,3712,0,a
115,4.7,17.6,762744,100380,1,a
116,4.5,1.3,18565,12878,0,a
117,4.5,0.0,248,276,0,a
118,4.5,0.1,444,1692,0,u
119,4.5,0.0,359,440,0,a
120,5.0,0.1,802,929,0,a
121,6.0,0.0,125,904,0,i
122,5.9,0.0,83,1844,-1,i
123,6.0,1.3,6377,93572,0,d
124,5.5,15.7,386308,95988,0,a
125,5.5,0.7,4349,24314,0,d
126,5.5,0.1,972,1831,0,a
127,5.0,4.8,153134,53031,0,a
128,5.0,0.0,0,91,0,u
129,5.4,0.4,1421,19533,-1,d
130,5.0,0.5,12343,10066,0,i
132,4.5,0.0,0,935,0,u
133,5.0,0.0,0,44,0,u
134,4.5,0.3,3370,3521,0,a
135,5.0,0.1,482,1459,0,a
137,5.5,0.0,76,200,0,i
138,5.5,0.5,26339,5537,0,a
139,5.0,0.0,512,680,0,i
328,5.0,0.2,1437,3410,0,a
504,5.0,2.3,19846,29994,0,a
594,6.0,0.2,4129,5295,0,a
600,5.0,0.0,296,267,0,a
605,4.5,2.2,186480,30204,0,a
614,4.5,0.0,1727,460,0,a
624,5.0,0.0,117,55,0,u
639,5.5,0.0,213,34,0,a
652,5.5,0.0,237,23,0,i
28,5.0,4.4,64198,51474,0,a
40,7.5,24.0,199125,289273,0,a
101,5.0,0.0,201,726,0,d
136,5.9,0.8,7402,22916,-1,a
140,4.9,1.3,1923,76829,-1,u
141,5.0,0.0,0,261,0,u
142,5.5,8.0,25880,193702,0,a
143,5.5,0.1,0,3371,0,u
144,5.0,1.1,9538,20115,0,a
145,5.0,0.1,2479,1167,0,a
146,4.5,0.0,0,688,0,u
148,4.5,0.6,21132,9674,0,a
149,5.0,1.2,7386,30578,0,a
150,4.5,0.0,24,3199,0,u
151,4.5,0.4,4598,6330,0,a
152,5.4,1.3,785,71864,-1,d
154,9.6,18.4,358220,170383,1,a
156,6.5,1.3,20838,18165,0,a
157,6.4,0.8,3360,32733,-1,a
158,5.9,0.0,248,927,-1,a
159,5.4,1.9,3148,86126,-1,d
161,5.0,0.2,12847,3472,0,a
163,4.5,0.2,1446,4187,0,u
164,5.4,0.0,277,1118,-1,a
165,7.7,69.2,417121,161007,1,a
168,5.0,0.3,1924,11683,0,u
169,4.5,0.4,7782,5431,0,a
170,5.0,0.2,2537,3074,0,a
200,6.0,8.2,31765,138922,0,a
560,4.5,0.1,348,1080,0,a
561,4.5,0.0,212,253,0,a
568,5.5,0.1,1011,1906,0,a
583,5.0,0.2,637,3727,0,a
91,4.5,0.1,481,1185,0,a
104,5.0,0.1,359,3780,0,a
110,4.5,1.0,2525,16357,0,a
171,4.0,1.4,6290,16079,0,u
172,4.5,0.4,236,3888,0,a
173,4.0,8.5,105719,62999,0,a
174,4.0,0.5,461,9043,0,u
175,4.0,11.7,38833,111357,0,a
176,4.0,0.8,2443,6416,0,a
177,4.0,0.0,115,1193,0,i
178,4.0,0.1,589,916,0,a
179,4.0,0.0,292,437,0,a
180,4.0,0.1,614,3018,0,i
181,4.0,0.0,19,925,0,u
182,4.0,0.8,2839,7400,0,a
183,5.0,0.1,670,2284,0,a
184,5.0,0.2,451,3513,0,a
185,4.9,0.1,373,1594,-1,a
186,5.4,0.1,213,1890,-1,a
187,4.9,0.0,430,385,-1,a
188,5.4,0.1,94,2723,-1,a
189,4.5,0.3,1570,3434,0,a
190,5.5,0.1,122,3333,0,a
191,4.5,0.1,1263,3278,0,u
192,4.5,0.4,142,16712,0,u
193,5.4,0.1,220,3184,-1,i
194,5.0,0.8,15493,16189,0,a
195,5.0,0.9,9519,20092,0,a
196,5.0,0.0,0,281,0,u
197,4.5,0.0,0,531,0,u
492,5.5,0.7,4547,16356,0,a
575,5.0,0.2,736,3815,0,a
584,5.5,0.1,144,2061,0,a
599,5.0,0.1,2111,2201,0,a
623,4.0,0.2,13097,2288,0,a
42,5.5,0.0,521,915,0,a
153,4.5,0.1,1389,953,0,a
198,5.0,1.8,13714,17367,0,a
199,4.5,0.1,607,1213,0,a
202,5.0,0.7,5140,10464,0,a
203,4.9,0.3,1523,5337,-1,a
204,4.5,4.6,8320,71396,0,a
205,4.5,0.0,110,635,0,u
206,4.4,0.0,176,1533,-1,i
207,4.4,0.1,681,1200,-1,a
208,6.3,1.2,300,108859,-1,i
210,5.5,0.9,9421,12808,0,a
211,5.5,0.2,4951,2344,0,a
212,4.5,9.4,35066,122848,0,a
213,4.9,0.1,449,1626,-1,a
214,5.0,0.3,3995,4231,0,a
215,5.0,0.0,63,307,0,u
216,5.0,0.0,188,1055,0,u
217,4.9,0.0,927,1035,-1,a
218,4.9,0.1,913,1232,-1,a
219,5.0,0.0,46,104,0,a
220,4.5,0.0,0,39,0,u
221,4.5,0.1,870,1117,0,a
222,6.0,0.5,6875,7833,0,a
223,6.4,2.4,1191,253042,-1,i
224,5.5,0.5,10938,7729,0,a
225,5.0,0.0,0,0,0,u
241,5.5,0.1,486,2264,0,a
555,4.0,1.8,6934,8069,0,a
577,4.5,0.3,1281,3148,0,a
588,5.0,0.1,3486,1364,0,a
595,5.0,0.0,150,213,0,a
633,4.5,0.0,180,28,0,a
643,4.5,0.0,640,65,0,a
644,5.0,0.0,520,76,0,a
647,5.5,0.0,404,45,0,a
21,4.9,0.1,161,2042,-1,i
209,5.9,0.1,727,3228,-1,a
226,5.5,8.6,53628,75720,0,a
227,5.0,0.0,272,530,0,a
228,4.5,0.0,274,484,0,a
229,6.0,10.7,200439,77396,0,a
230,5.5,1.8,14580,19661,0,a
231,4.9,1.0,2188,30504,-1,a
232,4.9,0.3,889,7776,-1,a
233,4.5,1.7,37441,23858,0,a
234,4.5,0.0,164,777,0,u
235,4.0,0.1,719,3809,0,u
236,6.5,4.3,55148,85097,0,a
238,6.5,0.3,8388,5155,0,a
239,6.0,0.1,2374,3125,0,a
242,5.5,0.2,1640,4347,0,a
243,5.0,0.1,762,1798,0,a
244,5.0,0.4,19922,8545,0,a
245,5.4,0.0,335,810,-1,a
246,5.0,0.1,536,1063,0,a
247,5.5,0.2,468,3471,0,a
248,5.4,1.6,8513,72792,-1,u
249,5.5,4.7,176117,83585,0,a
649,4.5,0.0,473,96,0,a
250,4.5,3.2,35840,24654,0,a
251,4.0,1.2,7262,6708,0,a
252,4.0,0.1,1784,2400,0,u
253,5.0,0.1,5123,2006,0,a
254,4.5,1.6,13087,15853,0,a
255,4.5,0.0,472,634,0,a
256,4.5,0.2,407,2814,0,a
257,4.5,0.8,7428,7406,0,a
258,4.5,1.0,39631,9874,0,a
261,5.5,0.9,6641,15533,0,a
262,5.5,0.3,1336,6038,0,a
263,5.4,0.0,485,1257,-1,a
264,5.5,0.3,4245,5599,0,a
265,5.0,0.3,1740,4802,0,a
266,5.0,0.0,21,78,0,i
268,5.5,0.7,20774,12366,0,a
269,4.5,0.4,815,4391,0,a
270,4.5,1.3,7547,17614,0,a
271,5.5,0.5,4058,10431,0,a
272,4.5,6.6,56496,66210,0,a
569,6.0,4.7,120593,71188,0,a
570,5.5,0.2,933,3102,0,a
580,5.0,0.1,309,1147,0,a
610,4.0,0.1,2146,1768,0,d
626,4.5,0.4,20282,4445,0,a
635,5.0,0.0,248,22,0,a
636,5.0,0.0,101,10,0,a
650,4.5,0.0,171,24,0,a
240,5.0,0.0,272,172,0,a
273,4.0,1.5,8430,10236,0,a
274,4.5,0.1,149,1401,0,i
275,4.0,0.0,0,78,0,u
276,4.0,0.0,0,259,0,u
277,4.0,5.5,301106,50542,0,a
278,4.0,0.1,123,1720,0,i
279,4.1,9.6,584650,57415,1,a
280,4.0,0.5,1449,9252,0,d
281,4.0,0.1,1010,1516,0,u
282,4.0,1.1,24439,7628,0,a
283,4.0,0.0,57,193,0,u
284,4.0,0.1,1392,1140,0,a
285,4.0,0.1,912,1398,0,a
286,5.0,0.8,24910,9632,0,a
287,5.0,0.1,2873,2471,0,u
288,4.5,0.4,5424,5542,0,a
289,4.5,0.6,2785,14190,0,d
290,4.5,4.9,143477,60607,0,a
291,4.5,0.0,93,124,0,i
292,4.9,0.0,282,438,-1,a
293,5.0,0.0,0,91,0,u
294,4.5,0.1,625,1817,0,i
295,5.5,2.1,37986,45647,0,a
296,5.0,0.0,1220,1279,0,a
297,4.5,0.0,127,418,0,i
298,4.5,0.3,0,5325,0,u
299,4.5,0.0,0,746,0,u
340,5.0,0.0,80,210,0,a
556,4.0,2.1,9835,21679,0,a
563,5.0,0.0,397,288,0,a
572,4.6,8.0,343876,50369,1,a
574,5.0,0.1,309,1344,0,a
576,5.0,0.1,731,1536,0,a
585,4.0,0.6,3284,4757,0,a
586,4.0,5.8,153383,63769,0,a
589,5.0,0.0,204,318,0,a
617,5.0,0.0,647,185,0,a
632,5.0,0.0,1813,174,0,a
637,5.0,0.0,1292,168,0,a
638,4.0,0.1,5144,600,0,a
642,5.5,0.0,384,41,0,a
645,5.0,0.0,194,20,0,a
259,4.0,15.5,40029,112313,0,a
267,5.0,0.1,744,1651,0,a
300,4.5,0.4,321,4109,0,a
301,4.0,4.3,26145,27835,0,a
302,4.0,0.5,6615,3420,0,a
303,4.0,0.5,569,4930,0,a
304,4.0,3.2,19365,31632,0,a
305,4.0,5.1,56973,36110,0,a
306,4.0,1.3,2451,10092,0,a
307,4.0,0.1,710,1147,0,u
308,4.0,0.5,552,4123,0,a
309,5.0,0.1,1024,1826,0,a
310,5.0,0.0,12,66,0,i
311,5.0,0.0,0,82,0,u
312,4.5,0.0,165,648,0,i
313,5.5,0.2,1104,5248,0,a
314,4.9,0.0,67,373,-1,u
315,5.5,0.2,1926,2733,0,a
316,5.5,1.6,18572,49004,0,a
317,5.0,0.1,0,4075,0,u
318,5.4,0.1,40,3198,-1,i
319,5.0,0.0,0,182,0,u
320,5.0,1.0,56949,15912,0,a
321,4.5,3.4,118326,49911,0,a
322,5.0,0.1,0,3696,0,u
323,4.5,1.3,10795,14810,0,a
324,4.9,0.0,102,696,-1,a
554,4.5,0.0,0,674,0,u
562,5.5,0.3,823,5256,0,a
564,4.5,0.6,3690,6073,0,a
571,4.9,0.1,190,2191,-1,a
591,5.5,0.8,31495,9756,0,a
592,4.0,1.0,4128,6560,0,a
602,4.5,0.0,1586,1130,0,u
619,5.0,0.0,1276,329,0,a
640,5.5,0.0,1427,183,0,a
260,6.4,4.0,6795,140882,-1,a
326,4.5,0.4,204,8550,0,u
327,5.0,0.9,14137,16373,0,a
329,4.5,2.4,4999,102985,0,i
330,4.5,0.5,4718,5090,0,a
331,4.5,0.0,602,363,0,a
332,4.5,1.4,32747,19757,0,a
333,4.5,0.0,0,57,0,u
334,5.0,3.2,36911,37849,0,a
335,6.0,2.9,56486,45681,0,a
336,5.9,0.3,2317,9897,-1,a
337,5.5,0.7,1894,14521,0,a
338,5.5,1.1,3288,17583,0,a
339,5.0,0.1,599,2412,0,a
341,5.0,0.0,226,410,0,u
342,5.0,0.0,0,17,0,u
343,5.0,0.1,1508,2103,0,a
344,5.0,0.0,31,65,0,d
345,4.9,0.2,3214,4179,-1,a
346,6.0,25.6,183730,301277,0,a
347,5.5,0.5,4979,7877,0,a
348,5.0,0.1,0,2822,0,u
349,4.5,0.1,858,1011,0,i
385,5.0,5.1,75944,45119,0,a
598,4.5,0.0,646,492,0,a
603,4.0,0.1,2404,1100,0,a
604,4.5,0.1,5479,2075,0,a
625,4.0,0.2,8715,1237,0,a
629,4.0,0.3,11264,1067,0,a
641,4.5,0.0,133,20,0,a
648,5.0,0.0,879,167,0,a
350,5.5,3.8,38444,54020,0,a
351,4.9,0.1,932,2739,-1,a
352,4.0,1.1,7887,7451,0,a
353,4.0,0.0,0,274,0,u
354,4.0,0.0,398,282,0,i
355,4.0,0.2,1571,1062,0,a
356,6.5,17.6,59895,254925,0,a
357,5.5,3.0,22590,63974,0,a
358,5.5,2.9,12241,60077,0,a
359,5.0,0.0,67,306,0,i
360,5.0,0.0,105,209,0,i
361,4.0,0.1,1324,1342,0,a
362,5.0,2.6,51198,37282,0,a
363,4.0,0.0,310,580,0,i
364,5.0,0.1,463,1020,0,a
365,4.0,0.1,0,4990,0,u
366,7.5,10.0,57470,175164,0,a
367,7.1,8.7,208222,115954,1,a
368,7.0,41.3,241200,356154,0,a
369,5.9,0.8,3215,32532,-1,a
370,5.4,0.1,48,4076,-1,i
371,6.0,1.6,9839,42219,0,a
372,5.5,1.4,9897,26224,0,a
373,5.5,0.0,1,892,0,u
374,5.0,0.1,750,1380,0,a
375,5.0,0.0,478,773,0,a
376,5.0,0.0,11,41,0,u
377,6.5,1.3,74306,21279,0,a
378,4.5,0.2,1315,3119,0,a
379,9.0,17.0,157624,186957,0,a
380,7.5,0.1,670,3266,0,i
381,5.0,0.0,151,356,0,a
382,4.5,0.1,2174,827,0,a
383,5.4,0.1,527,2265,-1,u
579,5.4,2.1,10837,76487,-1,a
627,8.0,1.3,121967,16489,0,a
155,6.9,3.3,28375,125550,-1,a
237,6.0,11.9,77924,394652,0,a
384,5.5,8.0,64411,113162,0,a
386,4.5,0.0,162,354,0,a
387,6.5,18.7,86354,267279,0,a
388,6.0,18.7,114699,170131,0,a
389,5.9,1.0,292,36649,-1,a
390,5.5,1.8,18231,22414,0,a
391,5.6,18.9,494982,105024,1,a
392,5.4,0.6,1930,23372,-1,a
393,5.5,1.6,9048,22668,0,a
394,5.0,0.0,0,136,0,u
395,4.5,0.2,2025,5400,0,a
396,4.5,0.0,120,245,0,a
397,8.5,19.7,60952,390162,0,a
398,7.0,6.0,211084,66900,0,a
399,7.7,30.7,1670643,70989,2,a
400,7.4,0.9,438,32488,-1,i
402,6.5,0.0,0,259,0,u
404,6.0,0.0,0,1633,0,u
406,5.5,0.1,616,2014,0,a
407,4.9,0.0,157,466,-1,u
408,5.0,0.0,0,152,0,u
409,4.5,0.1,694,3568,0,u
410,4.9,0.0,143,416,-1,u
411,15.5,72.1,356461,38254,0,a
481,6.4,5.0,36701,120500,0,a
587,5.0,0.0,136,313,0,a
616,5.5,0.1,9026,3084,0,a
621,4.5,0.1,6379,1830,0,a
622,4.0,0.1,8925,2088,0,a
628,6.0,0.0,282,79,0,a
43,5.9,2.0,11947,47599,-1,a
131,5.0,0.1,1649,4728,0,i
162,4.9,0.8,6876,22791,-1,a
325,4.5,0.0,315,434,0,a
412,5.0,13.4,30146,174848,0,a
413,4.5,0.0,0,282,0,u
414,4.0,0.1,495,907,0,i
415,5.9,0.8,3041,33619,-1,a
416,5.0,0.0,93,449,0,i
417,5.0,2.1,8523,35132,0,a
418,5.0,14.0,46861,250250,0,a
419,5.0,1.2,7749,16903,0,a
420,4.9,0.5,1654,10518,-1,a
421,4.5,0.3,1256,8305,0,a
422,4.5,0.6,3120,12184,0,a
423,4.5,15.6,28609,294419,0,a
424,4.0,0.2,1764,2213,0,a
425,4.0,0.0,0,317,0,u
426,12.0,48.5,349455,299138,0,a
427,8.0,27.3,85163,728804,0,a
428,8.0,7.8,21959,144046,0,a
429,7.0,1.6,20856,35476,0,a
430,5.4,0.0,56,559,-1,d
431,5.8,0.5,234,39556,-1,i
432,5.5,1.1,18377,12399,0,a
433,5.0,0.0,29,66,0,i
434,5.0,0.0,77,180,0,a
435,5.0,0.1,283,986,0,a
436,5.0,0.0,90,356,0,u
437,4.5,0.2,1657,2572,0,a
438,4.5,0.3,1762,4062,0,a
439,7.0,1.6,14779,45663,0,a
440,5.4,0.5,5246,12070,-1,a
441,4.5,1.2,17763,14819,0,a
405,5.5,0.2,9524,2763,0,a
442,5.0,1.1,4688,18021,0,a
443,4.5,0.0,226,368,0,a
444,4.5,0.0,171,446,0,a
445,5.0,2.2,59493,28884,0,a
446,5.0,0.2,1889,4638,0,a
447,5.0,0.7,13664,6418,0,a
448,4.9,1.1,536,44375,-1,i
449,5.1,10.0,521992,68345,1,a
450,4.9,0.0,101,829,-1,i
451,4.0,0.1,0,1765,0,u
453,6.0,1.1,21027,20793,0,a
454,6.1,10.2,732430,81950,1,a
456,5.0,0.3,1664,6031,0,a
457,5.9,0.1,1017,3242,-1,a
458,5.4,0.0,84,612,-1,i
459,5.5,0.1,2025,1471,0,a
460,5.0,0.4,20484,7153,0,a
461,5.9,0.2,624,5846,-1,a
462,5.0,0.1,559,2220,0,a
463,5.9,1.0,7327,51779,-1,u
464,6.1,14.9,992398,81147,1,a
465,5.9,0.5,526,36366,-1,i
466,4.5,0.9,17327,11508,0,u
559,5.0,0.1,803,2464,0,a
567,5.0,1.2,53070,17384,0,a
593,4.5,3.1,277568,43175,0,a
609,4.0,0.3,10427,3127,0,a
634,6.0,0.0,4663,478,0,a
167,5.5,0.8,34429,11249,0,a
201,5.4,6.4,21811,171006,-1,a
467,5.0,1.4,7609,16575,0,a
468,4.5,0.1,244,615,0,a
469,5.0,8.2,48680,79030,0,a
470,5.0,0.0,194,1219,0,u
471,5.5,1.6,5079,16236,0,a
472,5.5,1.5,8516,18583,0,a
473,4.5,3.1,19249,46304,0,a
474,4.5,0.2,869,1832,0,a
475,4.5,0.0,34,113,0,i
476,4.0,0.2,1164,1997,0,a
477,4.0,0.2,1463,3777,0,u
478,4.5,0.0,161,430,0,a
479,4.0,0.2,434,2685,0,u
480,7.9,10.0,190410,102203,-1,a
482,5.9,0.2,1503,4531,-1,a
483,5.5,0.7,31096,10314,0,a
484,5.4,0.1,213,4150,-1,u
485,5.5,0.0,0,513,0,u
486,5.5,0.1,3192,1424,0,a
487,5.0,0.1,338,1050,0,a
488,4.9,0.6,1155,26883,-1,a
489,4.5,1.5,16451,17228,0,a
490,5.9,1.2,7254,39877,-1,a
491,5.9,3.0,22982,74983,-1,a
493,5.4,0.0,684,1160,-1,a
558,5.0,0.1,1330,1204,0,a
581,5.4,0.6,3008,14929,-1,a
590,4.5,0.1,904,824,0,a
112,4.9,7.2,17129,199662,-1,a
147,4.5,0.2,511,2336,0,a
401,7.0,2.2,93664,33273,0,a
403,6.5,0.7,13379,36371,0,a
455,5.4,2.8,13030,89542,-1,a
494,4.5,0.2,0,5546,0,u
495,4.0,1.0,8925,5397,0,a
496,4.5,19.1,41773,243059,0,a
497,4.0,18.2,117107,108246,0,a
498,5.9,5.5,5104,176273,-1,a
499,5.5,11.5,45409,209420,0,a
500,5.0,0.1,0,3661,0,u
502,4.5,3.2,12899,55189,0,a
503,5.0,3.7,15704,73088,0,a
505,4.5,0.3,0,13804,0,u
506,4.5,0.4,1053,6306,0,a
507,4.5,0.0,0,306,0,u
508,4.0,1.0,4001,10992,0,a
509,4.0,0.1,622,609,0,a
510,4.0,0.1,793,865,0,a
511,4.0,0.2,1362,5679,0,u
512,6.5,0.1,4281,1931,0,a
513,6.0,0.0,76,351,0,i
514,5.9,0.3,1889,17701,-1,a
515,6.4,0.6,168,36228,-1,d
516,5.5,0.2,782,2449,0,a
517,5.5,0.0,23,34,0,i
518,4.9,0.1,4025,5308,0,u
519,5.4,0.2,960,6089,-1,a
520,5.4,0.2,449,3259,-1,a
521,6.5,0.0,77,164,0,i
522,5.0,0.2,2044,3787,0,a
523,5.0,0.1,839,5470,0,u
524,4.5,0.7,1498,8959,0,a
525,5.9,1.2,4571,39865,-1,a
526,5.9,1.0,6898,32776,-1,a
527,5.9,1.7,6716,108562,-1,u
528,4.5,1.8,29341,31878,0,u
578,5.4,0.1,3090,1519,-1,a
601,4.5,0.1,4221,2056,0,a
501,5.0,0.2,1190,3102,0,a
529,5.0,3.4,9389,44029,0,a
530,4.0,0.1,0,1555,0,u
531,4.5,0.1,366,882,0,a
532,5.0,4.0,14414,80108,0,a
533,5.5,2.4,19947,22047,0,a
534,4.5,5.2,16461,75738,0,a
535,5.0,0.3,1404,8964,0,a
536,4.5,0.4,1837,3871,0,a
537,4.5,0.0,3,335,0,u
538,4.0,0.0,0,663,0,u
539,4.0,3.0,4974,30184,0,a
540,4.0,0.2,0,2957,0,u
541,4.5,0.3,2446,2140,0,a
542,5.9,5.8,6739,234914,-1,a
543,5.5,0.0,157,2067,0,i
544,5.5,4.6,41852,43229,0,a
545,5.0,0.3,1748,4507,0,a
546,4.9,0.0,187,1800,-1,u
547,5.0,0.0,77,125,0,a
548,5.0,0.1,130,787,0,a
549,5.4,0.2,406,3804,-1,a
550,5.0,0.0,75,97,0,a
551,5.0,0.1,4464,2911,0,a
552,5.9,9.2,25443,312619,-1,a
553,5.5,1.1,32853,13360,0,a
612,4.5,0.0,333,94,0,a
613,4.5,0.2,12408,4061,0,a
646,5.5,0.0,1820,203,0,a
651,4.5,0.2,12459,1410,0,a
