id,price,sel_pct,tin,tout,dcost_event,status
73,5.0,0.3,952,1454,0,a
74,5.0,0.1,159,294,0,a
75,5.0,0.0,258,217,0,a
76,4.9,0.0,24,52,0,a
77,4.9,0.0,21,65,0,i
78,7.4,0.2,153,727,0,i
79,6.0,3.2,14359,18678,0,a
80,5.5,0.0,0,45,0,u
81,6.0,0.1,607,621,0,a
566,5.0,0.4,4688,2565,0,a
573,4.4,0.2,132,372,0,a
608,5.0,0.1,755,781,0,a
615,4.5,0.0,162,165,0,a
82,5.0,6.1,17685,11464,0,a
83,4.5,0.1,245,284,0,a
84,5.4,1.0,101,8193,0,i
85,4.9,0.1,31,279,0,i
86,5.5,1.7,3325,10855,0,a
87,4.5,3.9,9928,19767,0,a
88,4.6,7.6,11554,18520,0,a
89,4.4,0.2,140,516,0,a
90,4.5,0.1,154,215,0,a
92,4.4,0.0,55,79,-1,a
93,4.5,0.3,13788,1752,0,a
94,6.2,11.1,349553,19584,1,a
95,6.3,0.5,685,3217,0,a
96,5.4,0.4,1305,1800,0,a
97,5.4,0.1,17,553,0,i
98,5.0,2.5,17272,15788,0,a
99,5.0,0.0,6,6,0,i
100,5.0,0.0,562,149,0,a
102,4.8,0.6,1145,2870,0,a
103,4.9,0.0,9,90,0,i
105,5.9,0.1,2047,514,0,a
106,7.8,9.0,46885,32845,0,a
107,4.5,0.9,525,8517,0,i
108,5.4,0.3,1007,2202,-1,a
565,5.6,10.0,7480,129218,-1,a
620,4.5,0.1,416,607,0,a
657,4.5,0.0,302,239,0,a
660,4.0,0.0,450,59,0,a
661,4.0,0.0,2572,462,0,a
109,4.5,21.6,62600,63035,0,a
111,4.0,4.1,6323,13092,0,a
113,4.4,1.6,3524,6085,0,a
114,4.5,0.3,1739,661,0,a
115,4.9,27.5,266766,16951,0,a
116,4.5,1.5,7371,7916,0,d
117,4.5,0.0,97,81,0,a
118,4.5,0.0,0,249,0,u
119,4.5,0.0,142,114,0,a
120,5.0,0.1,1227,398,0,a
121,5.9,0.0,97,147,0,i
122,5.8,0.0,38,179,-1,i
123,5.9,0.6,232,5965,0,i
124,5.8,28.2,725202,9502,1,a
125,5.3,0.5,2262,3409,-1,a
126,5.4,0.1,349,494,0,a
127,5.0,4.0,10784,35159,0,a
128,5.0,0.0,0,6,0,u
129,5.4,0.4,1935,1770,0,a
130,4.9,0.2,25,1713,0,i
132,4.5,0.0,0,178,0,u
133,5.0,0.0,0,3,0,u
134,4.5,0.2,306,1219,0,a
135,4.9,0.0,18,337,0,i
137,5.4,0.0,27,42,0,i
138,5.6,3.7,273978,14024,1,a
139,5.0,0.0,111,231,0,i
328,4.9,0.2,627,638,0,d
504,5.0,3.6,48051,10691,0,a
594,5.9,0.2,2696,1957,-1,a
600,5.0,0.0,99,113,0,a
605,4.5,4.0,22985,29897,0,a
614,4.5,0.0,226,226,0,a
624,5.0,0.0,0,5,0,u
639,5.5,0.0,2447,257,0,a
652,5.5,0.0,15,38,0,i
658,4.5,0.0,272,191,0,a
28,5.0,4.8,6360,19648,0,a
40,7.7,40.4,125073,61959,0,a
101,4.9,0.0,444,128,0,a
136,5.9,1.0,6192,8249,0,a
140,4.9,0.7,0,4129,0,u
141,5.0,0.0,0,29,0,u
142,5.4,5.9,529,70347,0,d
143,5.5,0.1,0,264,0,u
144,4.9,1.0,1436,6308,-1,a
145,5.0,0.2,2084,1115,0,a
146,4.5,0.0,0,37,0,u
148,4.5,0.8,692,6727,0,a
149,4.8,0.9,920,4845,-1,a
150,4.5,0.0,0,134,0,u
151,4.5,0.3,356,1703,0,a
152,5.3,0.6,174,3353,0,d
154,9.7,25.9,42924,138934,0,d
156,6.5,1.4,4134,8707,0,a
157,6.3,0.7,1424,3859,0,a
158,5.8,0.0,135,185,-1,a
159,5.3,1.1,355,7885,0,d
161,5.0,0.2,362,2245,0,a
163,4.5,0.1,0,629,0,u
164,5.3,0.0,59,156,0,a
165,7.7,65.5,50065,356397,-1,d
168,5.0,0.2,0,1345,0,u
169,4.5,0.5,3834,3082,0,a
170,5.0,0.1,65,942,0,i
200,5.9,6.8,6555,26084,-1,a
560,4.4,0.1,213,254,0,a
561,4.5,0.0,52,96,0,a
568,5.4,0.1,195,389,0,a
583,4.9,0.1,348,466,0,a
662,4.5,0.0,291,55,0,a
91,4.5,0.1,323,189,0,a
104,4.9,0.1,149,398,0,a
110,4.5,0.8,2181,5443,0,a
171,4.0,1.0,0,4158,0,u
172,4.4,0.4,197,570,0,a
173,4.0,8.6,21807,26510,0,a
174,4.0,0.3,0,1537,0,u
175,4.0,8.8,1067,67858,0,d
176,4.0,0.7,5286,1386,0,a
177,3.9,0.0,899,442,-1,i
178,4.0,0.1,166,264,0,a
179,4.0,0.0,62,115,0,a
180,4.0,0.1,21,452,0,i
181,4.0,0.0,0,87,0,u
182,4.0,0.6,26,6015,0,i
183,4.9,0.1,765,575,0,a
184,4.9,0.1,158,766,0,a
185,4.8,0.1,112,345,0,a
186,5.3,0.1,65,324,-1,a
187,4.8,0.0,11,82,-1,i
188,5.3,0.1,40,381,-1,a
189,4.4,0.3,3697,2014,0,a
190,5.4,0.1,18,305,0,a
191,4.5,0.1,0,591,0,u
192,4.5,0.3,0,1754,0,u
193,5.4,0.1,38,462,0,i
194,5.0,0.8,6641,5076,0,a
195,4.9,0.6,1323,4709,-1,a
196,5.0,0.0,0,56,0,u
197,4.5,0.0,0,127,0,u
492,5.4,0.4,54,4500,-1,s
575,4.8,0.1,247,875,-1,a
584,5.4,0.1,39,346,0,a
599,5.0,0.1,443,676,0,a
623,4.0,0.6,7405,1973,0,a
655,5.5,0.0,60,47,0,a
656,4.0,0.1,1617,728,0,a
42,5.4,0.0,92,232,0,a
153,4.5,0.1,21,682,0,s
198,5.0,1.3,110,9646,0,i
199,4.5,0.1,562,291,0,a
202,5.0,0.6,1375,1909,0,a
203,4.8,0.2,326,760,-1,a
204,4.5,6.0,11821,13808,0,a
205,4.5,0.0,0,89,0,u
206,4.3,0.0,20,109,-1,i
207,4.4,0.1,68,246,0,a
208,6.2,0.6,2167,1885,0,a
210,5.4,0.7,1015,4073,-1,a
211,5.5,0.3,621,2346,0,a
212,4.4,7.4,7928,39266,0,a
213,4.8,0.1,73,319,-1,a
214,5.0,0.5,2732,2584,0,a
215,5.0,0.0,0,30,0,u
216,5.0,0.0,0,101,0,u
217,4.9,0.0,0,129,0,u
218,4.8,0.0,91,262,-1,a
219,4.9,0.0,0,19,0,u
220,4.5,0.0,0,3,0,u
221,4.5,0.1,125,371,0,a
222,6.0,0.6,3907,3358,0,a
223,6.3,1.3,170,7763,0,i
224,5.5,0.5,1038,2976,0,a
225,5.0,0.0,0,0,0,u
241,5.4,0.1,58,413,0,a
555,4.0,1.7,928,2667,0,a
577,4.4,0.3,143,904,0,d
588,5.0,0.3,1714,909,0,a
595,5.0,0.0,36,71,0,a
633,4.5,0.0,117,98,0,a
643,4.5,0.4,484,2637,0,a
644,5.0,0.0,404,269,0,a
647,5.5,0.0,21,66,0,a
21,4.9,0.0,34,266,0,i
209,5.9,0.1,319,620,0,a
226,5.5,9.1,25271,12802,0,a
227,5.0,0.0,209,224,0,a
228,4.5,0.0,97,145,0,a
229,6.1,16.1,192736,16010,0,a
230,5.5,2.4,16838,5718,0,a
231,4.8,0.7,335,3386,0,a
232,4.8,0.3,284,983,-1,a
233,4.6,4.2,38400,14643,1,a
234,4.5,0.0,0,103,0,u
235,4.0,0.1,0,483,0,u
236,6.6,6.0,31994,39844,1,a
238,6.5,0.5,3073,2606,0,a
239,6.0,0.2,1422,1727,0,a
242,5.5,0.9,2109,9843,0,a
243,4.9,0.1,141,358,0,a
244,5.0,0.4,702,3024,0,a
245,5.4,0.0,106,135,0,a
246,4.9,0.0,7,533,0,i
247,5.4,0.2,172,972,-1,a
248,5.4,0.6,0,6400,0,u
249,5.6,8.2,68460,32895,0,a
649,4.5,1.3,17135,3680,0,a
654,4.5,0.1,207,898,0,a
250,4.5,3.3,32262,8930,0,a
251,4.0,1.1,2142,2138,0,a
252,4.0,0.1,0,540,0,u
253,5.0,0.1,2361,951,0,a
254,4.5,1.4,13521,5360,0,a
255,4.5,0.0,54,94,0,a
256,4.4,0.2,42,961,0,a
257,4.5,0.7,4312,1428,0,a
258,4.5,0.9,12765,3977,0,a
261,5.4,0.7,2763,2772,0,a
262,5.3,0.2,246,1178,-1,a
263,5.3,0.0,172,235,0,a
264,5.5,0.3,1836,1537,0,a
265,4.9,0.3,510,1118,0,a
266,4.9,0.0,7,19,0,i
268,5.5,2.5,73195,14753,0,a
269,4.3,0.3,233,1157,-1,a
270,4.4,1.1,2519,6039,0,a
271,5.4,0.4,1404,2367,0,a
272,4.5,5.4,9209,29513,0,a
569,6.0,3.9,52952,27723,0,a
570,5.4,0.2,643,849,0,a
580,5.0,0.1,473,339,0,a
610,4.0,0.1,0,443,0,u
626,4.5,0.3,113,1960,0,a
635,5.0,0.0,79,61,0,a
636,5.0,0.0,25,21,0,a
650,4.5,0.0,2799,607,0,a
240,5.0,0.0,69,123,0,a
273,4.0,1.4,2558,2942,0,a
274,4.4,0.1,59,275,-1,i
275,4.0,0.0,0,22,0,u
276,4.0,0.0,0,104,0,u
277,4.1,7.0,24135,25460,0,a
278,3.9,0.2,977,1693,0,i
279,4.2,14.0,39439,51978,0,a
280,4.0,0.7,1833,1753,0,a
281,4.0,0.0,0,219,0,u
282,4.0,2.9,19309,11894,0,a
283,4.0,0.0,0,31,0,u
284,4.0,0.1,347,387,0,a
285,4.0,0.1,169,358,0,a
286,5.1,5.0,66284,21095,0,a
287,5.0,0.0,0,262,0,u
288,4.5,0.3,513,1775,0,a
289,4.4,0.5,4525,3664,-1,a
290,4.5,5.3,13719,33190,0,a
291,4.5,0.0,27,50,0,i
292,4.9,0.0,77,131,0,a
293,5.0,0.0,0,11,0,u
294,4.5,0.1,124,448,0,a
295,5.5,1.9,6548,16191,0,a
296,5.0,0.0,0,240,0,u
297,4.4,0.0,41,115,-1,i
298,4.5,0.2,0,1126,0,u
299,4.5,0.0,0,195,0,u
340,5.0,0.0,82,96,0,a
556,4.0,1.6,95,8700,0,d
563,5.0,0.0,12,139,0,i
572,4.7,12.7,113420,17596,1,a
574,4.9,0.1,67,289,0,a
576,5.0,0.1,115,412,0,a
585,4.0,0.6,902,1441,0,a
586,4.1,6.3,5925,31176,0,a
589,5.0,0.0,30,98,0,a
617,5.0,0.0,310,124,0,a
632,5.0,0.0,57,364,0,i
637,5.0,0.1,1569,1025,0,a
638,4.0,0.2,444,2180,0,d
642,5.5,0.0,397,304,0,a
645,5.0,0.0,74,82,0,a
259,4.0,12.8,6129,49015,0,a
267,4.9,0.1,173,458,-1,a
300,4.4,0.4,1428,823,0,a
301,4.0,3.9,3454,10454,0,a
302,4.0,0.6,1287,1144,0,a
303,3.9,0.9,3931,3782,0,a
304,4.0,2.7,1653,13063,0,a
305,4.0,6.9,43312,22759,0,a
306,4.0,1.1,405,2939,0,a
307,4.0,0.1,0,312,0,u
308,3.9,0.6,5620,2384,0,a
309,4.9,0.1,79,546,0,a
310,4.9,0.0,14,15,0,a
311,5.0,0.0,0,8,0,u
312,4.4,0.0,334,222,-1,i
313,5.4,0.2,110,823,0,a
314,4.9,0.0,0,57,0,u
315,5.4,0.2,52,2229,0,s
316,5.5,3.5,28718,20477,0,a
317,5.0,0.1,0,411,0,u
318,5.4,0.1,26,137,0,a
319,5.0,0.0,0,7,0,u
320,5.0,1.2,4455,8637,0,a
321,4.5,3.5,15600,23610,0,a
322,5.0,0.1,0,328,0,u
323,4.4,1.0,1016,5693,-1,a
324,4.8,0.0,60,123,-1,a
554,4.5,0.0,0,70,0,u
562,5.3,0.2,112,1322,-1,a
564,4.5,0.6,503,2570,0,a
571,4.8,0.1,91,289,-1,a
591,5.5,0.8,1834,5508,0,a
592,4.0,0.9,601,1806,0,a
602,4.5,0.0,0,211,0,u
619,5.0,0.1,443,742,0,a
640,5.5,0.1,741,869,0,a
260,6.2,1.7,63,36287,0,i
326,4.5,0.3,0,1083,0,u
327,5.0,0.7,709,4898,0,a
329,4.3,0.8,41,7914,-1,i
330,4.6,7.0,108105,20917,0,a
331,4.5,0.1,437,274,0,a
332,4.5,1.5,3482,4977,0,a
333,4.5,0.0,0,4,0,u
334,5.0,4.3,23074,19035,0,a
335,6.0,2.5,4107,17443,0,a
336,5.8,0.4,1499,2986,0,a
337,5.3,0.5,180,3002,-1,a
338,5.4,0.9,1337,4265,0,a
339,4.9,0.1,113,557,0,a
341,5.0,0.0,0,47,0,u
342,5.0,0.0,0,5,0,u
343,4.9,0.1,166,500,0,a
344,5.0,0.0,42,13,0,a
345,4.9,0.3,1871,1975,0,a
346,6.0,24.9,79342,150634,0,a
347,5.4,0.5,1645,3312,0,a
348,5.0,0.1,0,372,0,u
349,4.5,0.1,274,418,0,i
385,5.0,5.5,17900,12550,0,a
598,4.5,0.1,191,203,0,a
603,4.0,0.1,218,454,0,a
604,4.5,0.1,260,805,0,a
625,4.0,0.2,742,684,0,a
629,4.0,0.7,2684,2411,0,a
641,4.5,0.0,88,70,0,a
648,5.0,0.0,94,160,0,a
350,5.5,4.0,10300,9916,0,a
351,4.9,0.1,215,528,0,a
352,4.0,1.0,681,2056,0,a
353,4.0,0.0,0,53,0,u
354,4.0,0.0,178,139,0,i
355,4.0,0.2,252,401,0,a
356,6.5,16.2,17684,38032,0,a
357,5.3,1.8,1376,11300,0,a
358,5.4,2.2,2233,8792,0,a
359,4.9,0.0,273,100,0,a
360,5.0,0.0,44,64,0,i
361,4.0,0.1,244,473,0,a
362,5.0,3.5,28544,11125,0,a
363,4.0,0.0,58,152,0,i
364,4.9,0.1,69,345,0,a
365,4.0,0.1,0,390,0,u
366,7.3,5.8,2422,37950,0,a
367,7.2,12.6,45383,70394,0,a
368,7.0,33.0,30254,189451,0,a
369,5.7,0.5,642,3741,-1,a
370,5.3,0.0,13,210,-1,i
371,5.8,1.1,1040,8074,-1,a
372,5.4,1.3,3349,6001,0,a
373,5.5,0.0,0,51,0,u
374,4.9,0.1,138,372,0,a
375,4.9,0.0,72,271,0,a
376,5.0,0.0,0,1,0,u
377,6.5,0.9,1190,10403,0,a
378,4.4,0.2,942,1275,0,a
379,9.1,22.4,100878,60651,0,a
380,7.4,0.1,296,684,0,i
381,5.0,0.0,125,157,0,a
382,4.5,0.2,2977,2068,0,a
383,5.4,0.0,0,183,0,u
579,5.4,3.0,14376,9027,0,a
627,8.0,1.8,7834,16681,0,a
155,6.9,3.6,26685,12079,0,a
237,5.8,6.8,6035,62344,-1,a
384,5.5,7.6,9390,26470,0,a
386,4.5,0.0,44,73,0,a
387,6.3,11.0,4416,63341,-1,a
388,6.0,18.3,20903,43575,0,a
389,5.9,1.0,1428,2494,0,a
390,5.5,1.9,4031,7950,0,a
391,5.7,26.7,129969,44585,0,a
392,5.3,0.4,447,1921,0,a
393,5.4,1.4,1215,8128,0,a
394,5.0,0.0,0,16,0,u
395,4.4,0.2,259,1060,0,a
396,4.5,0.0,62,128,0,a
397,8.4,15.5,118566,44504,0,d
398,6.9,1.8,160,25170,0,s
399,7.8,28.3,101429,78159,0,a
400,7.4,0.7,3201,1626,0,a
402,6.5,0.0,0,22,0,u
404,6.0,0.0,0,79,0,u
406,5.4,0.1,88,395,0,a
407,4.9,0.0,0,46,0,u
408,5.0,0.0,0,9,0,u
409,4.5,0.1,0,512,0,u
410,4.9,0.0,0,44,0,u
411,15.6,73.7,66643,16303,0,a
481,6.3,4.0,6717,24672,0,a
587,5.0,0.0,56,90,0,a
616,5.5,0.2,729,1920,0,a
621,4.5,0.1,166,960,0,a
622,4.0,0.2,505,1437,0,a
628,6.0,0.0,195,137,0,a
653,4.5,0.0,216,422,0,a
43,5.8,1.5,2595,9563,0,a
131,4.9,0.1,1003,624,0,a
162,4.8,0.6,904,4375,0,a
325,4.5,0.0,57,168,0,d
412,4.9,10.0,5674,43630,0,a
413,4.5,0.0,0,32,0,u
414,4.0,0.1,174,231,0,i
415,5.8,0.5,903,3403,0,a
416,5.0,0.0,62,103,0,i
417,4.9,1.6,1020,6552,0,a
418,4.8,8.7,3583,68711,-1,a
419,5.0,1.3,3197,5655,0,a
420,4.8,0.5,419,1928,-1,a
421,4.4,0.3,194,1269,0,a
422,4.4,0.5,508,2572,0,a
423,4.3,7.7,2867,70809,-1,a
424,4.0,0.2,364,672,0,a
425,4.0,0.0,0,40,0,u
426,11.9,38.6,34123,178320,-1,a
427,7.9,20.6,29283,116741,0,a
428,7.9,5.7,16921,19047,0,a
429,7.0,1.5,3940,14774,0,d
430,5.4,0.0,151,164,0,a
431,5.7,0.3,102,1543,0,i
432,5.5,1.6,7064,12419,0,d
433,5.0,0.0,20,23,0,i
434,4.9,0.0,37,53,0,a
435,4.9,0.1,334,302,0,a
436,5.0,0.0,0,42,0,u
437,4.4,0.2,284,720,-1,a
438,4.4,0.3,2263,1809,0,a
439,7.0,1.6,6376,20866,0,d
440,5.3,0.4,1547,2714,-1,a
441,4.5,0.9,0,9989,0,u
405,5.5,0.2,487,1708,0,a
442,4.9,0.9,756,2771,0,a
443,4.5,0.0,35,73,0,a
444,4.4,0.0,18,107,-1,d
445,5.0,2.2,7356,8597,0,a
446,4.9,0.2,477,815,0,a
447,5.0,0.7,4104,2519,0,a
448,4.8,0.7,84,5060,-1,i
449,5.3,17.1,221511,15718,1,a
450,4.9,0.1,412,1353,0,d
451,4.0,0.1,0,253,0,u
453,6.1,5.5,141130,13570,1,a
454,6.1,4.6,278,155039,-1,i
456,4.9,0.2,40,4260,0,i
457,5.9,0.1,808,670,0,a
458,5.4,0.0,11,64,0,i
459,5.5,0.1,410,381,0,a
460,5.0,0.5,8590,2213,0,a
461,5.8,0.1,283,746,0,a
462,4.9,0.1,232,336,0,a
463,5.9,0.5,0,3172,0,u
464,6.2,18.7,72419,128020,0,a
465,5.8,0.3,102,2049,-1,i
466,4.5,0.5,0,3397,0,u
559,4.9,0.1,111,426,0,a
567,5.0,1.5,6306,4190,0,a
593,4.5,1.8,219,34556,0,i
609,4.0,0.2,0,1651,0,u
634,6.0,0.1,1544,1235,0,a
659,4.5,0.0,1255,569,0,a
663,4.0,0.0,327,41,0,a
664,4.5,0.1,7876,1169,0,a
665,4.5,0.0,142,23,0,a
666,4.5,0.0,188,23,0,a
167,5.6,2.7,23326,25684,1,a
201,5.4,5.7,7007,26608,0,a
467,5.0,1.6,1697,5389,0,a
468,4.5,0.1,48,129,0,a
469,5.0,8.8,9795,40286,0,a
470,5.0,0.0,0,97,0,u
471,5.4,1.0,53,10769,-1,i
472,5.5,2.1,7039,6997,0,a
473,4.4,2.4,947,18658,-1,a
474,4.5,0.2,207,575,0,a
475,4.5,0.0,19,17,0,i
476,4.0,0.2,250,636,0,a
477,4.0,0.1,0,691,0,u
478,4.4,0.0,49,99,0,a
479,4.0,0.1,0,460,0,u
480,8.0,15.7,55110,72518,0,a
482,5.8,0.1,224,1040,0,a
483,5.5,0.7,642,7427,0,a
484,5.4,0.1,0,297,0,u
485,5.5,0.0,0,27,0,u
486,5.5,0.1,308,827,0,a
487,4.9,0.1,52,266,0,a
488,4.9,0.4,266,2666,0,a
489,4.5,1.2,515,6550,0,a
490,5.8,0.9,1582,5733,0,a
491,5.8,2.6,5956,20815,0,a
493,5.4,0.1,187,350,0,a
558,5.0,0.1,184,681,0,a
581,5.4,0.5,1295,1956,0,a
590,4.5,0.1,108,203,0,a
112,4.9,6.6,15102,23812,0,a
147,4.4,0.1,86,489,0,a
401,7.0,2.1,8504,19269,0,a
403,6.5,0.7,2396,5976,0,a
455,5.3,1.9,1945,13494,-1,a
494,4.5,0.1,0,632,0,u
495,4.0,1.0,1660,1918,0,a
496,4.5,17.4,14509,100724,0,a
497,4.0,17.2,22523,42101,0,a
498,5.8,3.5,997,18961,0,a
499,5.4,7.7,1557,66004,0,d
500,5.0,0.1,0,245,0,u
502,4.4,2.5,4668,11115,0,a
503,5.0,3.8,4811,17636,0,a
505,4.5,0.2,0,1014,0,u
506,4.4,0.3,288,1436,0,a
507,4.5,0.0,0,49,0,u
508,3.9,0.9,6341,3279,-1,a
509,4.0,0.1,113,216,0,a
510,4.0,0.1,128,297,0,a
511,4.0,0.2,0,781,0,u
512,6.5,0.2,1910,954,0,a
513,5.9,0.0,40,70,0,i
514,5.7,0.2,168,1758,-1,a
515,6.3,0.4,623,1733,0,a
516,5.5,0.2,303,578,0,a
517,5.5,0.0,14,10,0,i
518,4.9,0.1,0,594,0,u
519,5.3,0.2,716,554,0,a
520,5.3,0.1,85,540,-1,a
521,6.5,0.0,56,52,0,i
522,4.9,0.2,413,1055,0,a
523,5.0,0.1,0,483,0,u
524,4.4,1.0,5526,6809,0,a
525,5.7,0.8,392,5928,-1,a
526,5.8,0.8,1462,4982,0,a
527,5.9,0.6,0,4966,0,u
528,4.5,1.1,0,7171,0,u
578,5.3,0.0,19,504,-1,i
601,4.5,0.1,147,671,0,a
501,5.0,0.2,1030,723,0,a
529,4.9,2.5,1860,10299,0,a
530,4.0,0.1,0,310,0,u
531,4.5,0.1,116,217,0,a
532,4.9,2.5,3424,13398,0,a
533,5.4,1.9,4580,7725,0,a
534,4.3,2.8,1097,27149,-1,a
535,4.8,0.2,197,945,-1,a
536,4.4,0.3,154,1459,-1,a
537,4.5,0.0,0,19,0,u
538,4.0,0.0,0,134,0,u
539,3.9,2.5,15478,10023,-1,a
540,4.0,0.1,0,558,0,u
541,4.5,0.3,1457,722,0,a
542,5.7,3.4,9933,21305,-1,a
543,5.4,0.0,9,181,0,i
544,5.5,3.6,5422,20980,0,a
545,4.9,0.2,359,1198,0,a
546,4.9,0.0,0,174,0,u
547,4.9,0.0,10,50,0,i
548,4.9,0.0,26,205,0,a
549,5.3,0.1,101,500,0,a
550,5.0,0.0,25,36,0,a
551,5.0,0.1,455,685,0,a
552,5.7,7.1,187895,27752,-1,d
553,5.5,1.3,2294,10487,0,a
612,4.5,0.0,96,56,0,a
613,4.5,0.2,519,1427,0,a
646,5.5,0.0,287,272,0,a
651,4.5,0.7,7694,6461,0,a
