id,price,sel_pct,tin,tout,dcost_event,status
199,4.5,0.1,498,985,0,a
202,5.0,0.7,3625,8562,0,a
203,4.9,0.3,1052,4290,-1,a
204,4.5,4.8,6486,56042,0,a
205,4.5,0.0,110,387,0,u
206,4.4,0.0,131,1289,-1,i
207,4.4,0.1,424,923,-1,a
208,6.3,1.4,248,87320,-1,i
210,5.5,0.9,7511,10325,0,a
211,5.5,0.2,3579,1784,0,a
212,4.5,9.7,28779,97260,0,a
213,4.9,0.1,304,1302,-1,a
214,5.0,0.3,3197,3369,0,a
215,5.0,0.0,63,201,0,u
216,5.0,0.0,188,725,0,u
217,4.9,0.0,897,861,-1,a
218,4.9,0.1,694,1007,-1,a
219,5.0,0.0,34,81,0,a
220,4.5,0.0,0,31,0,u
221,4.5,0.1,671,891,0,a
222,6.0,0.5,5108,6177,0,a
223,6.4,2.9,1083,209806,-1,i
224,5.5,0.5,8453,6221,0,a
225,5.0,0.0,0,0,0,u
241,5.5,0.1,335,1770,0,a
555,4.0,1.8,5674,6684,0,a
577,4.5,0.3,996,2504,0,a
588,5.0,0.1,2075,944,0,a
595,5.0,0.0,112,166,0,a
633,4.5,0.0,63,9,0,a
643,4.5,0.0,211,19,0,a
644,5.0,0.0,172,28,0,a
647,5.5,0.0,196,12,0,a
21,4.9,0.1,128,1717,-1,i
209,5.9,0.1,579,2506,-1,a
226,5.5,8.7,45577,58886,0,a
227,5.0,0.0,228,424,0,a
228,4.5,0.0,224,396,0,a
229,6.0,10.5,170000,58399,0,a
230,5.5,1.8,12535,15199,0,a
231,4.9,1.1,1857,24299,-1,a
232,4.9,0.4,766,6171,-1,a
233,4.5,1.7,30651,17942,0,a
234,4.5,0.0,164,493,0,u
235,4.0,0.2,719,2773,0,u
236,6.5,4.4,43048,65779,0,a
238,6.5,0.2,4980,4120,0,a
239,6.0,0.1,1824,2539,0,a
242,5.5,0.3,1291,3280,0,a
243,5.0,0.1,619,1441,0,a
244,5.0,0.4,16132,6713,0,a
245,5.4,0.0,277,665,-1,a
246,5.0,0.1,436,793,0,a
247,5.5,0.2,394,2848,0,a
248,5.4,1.9,8513,47163,-1,u
249,5.5,4.4,132983,63657,0,a
649,4.5,0.0,171,30,0,a
250,4.5,3.1,25074,18747,0,a
251,4.0,1.2,4472,4882,0,a
252,4.0,0.2,1784,1828,0,u
253,5.0,0.1,3824,1617,0,a
254,4.5,1.6,9369,12455,0,a
255,4.5,0.0,370,498,0,a
256,4.5,0.2,343,2220,0,a
257,4.5,0.8,5452,5873,0,a
258,4.5,0.8,28531,7296,0,a
261,5.5,0.9,4817,12202,0,a
262,5.5,0.3,1083,4778,0,a
263,5.4,0.0,327,1022,-1,a
264,5.5,0.3,3222,4464,0,a
265,5.0,0.4,1374,3766,0,a
266,5.0,0.0,15,64,0,i
268,5.5,0.7,15076,9491,0,a
269,4.5,0.4,623,3274,0,a
270,4.5,1.3,6171,14131,0,a
271,5.5,0.5,3174,8238,0,a
272,4.5,6.7,45353,51622,0,a
569,6.0,4.6,99529,56263,0,a
570,5.5,0.2,694,2431,0,a
580,5.0,0.1,252,884,0,a
610,4.0,0.1,1993,1512,0,d
626,4.5,0.3,15624,3304,0,a
635,5.0,0.0,119,8,0,a
636,5.0,0.0,30,2,0,a
650,4.5,0.0,64,7,0,a
240,5.0,0.0,172,138,0,a
273,4.0,1.5,6512,7840,0,a
274,4.5,0.1,129,1199,0,i
275,4.0,0.0,0,72,0,u
276,4.0,0.0,0,227,0,u
277,4.0,4.5,226242,35310,0,a
278,4.0,0.1,85,1388,0,i
279,4.1,8.2,470630,40742,1,a
280,4.0,0.6,1213,7016,0,d
281,4.0,0.1,1010,980,0,u
282,4.0,1.1,18376,5654,0,a
283,4.0,0.0,57,152,0,u
284,4.0,0.1,1082,941,0,a
285,4.0,0.1,735,1131,0,a
286,5.0,0.8,20221,7248,0,a
287,5.0,0.1,2873,1497,0,u
288,4.5,0.4,4450,4440,0,a
289,4.5,0.6,2555,11406,0,d
290,4.5,4.7,111449,46252,0,a
291,4.5,0.0,73,95,0,i
292,5.0,0.0,183,362,0,a
293,5.0,0.0,0,85,0,u
294,4.5,0.1,554,1580,0,i
295,5.5,2.1,30610,35730,0,a
296,5.0,0.0,1057,1077,0,a
297,4.5,0.0,89,351,0,i
298,4.5,0.3,0,4563,0,u
299,4.5,0.0,0,658,0,u
340,5.0,0.0,38,179,0,i
556,4.0,2.1,8086,17691,0,a
563,5.0,0.0,328,238,0,a
572,4.6,7.1,279787,35994,1,a
574,5.0,0.1,274,1092,0,a
576,5.0,0.1,595,1166,0,a
585,4.0,0.6,2753,3771,0,a
586,4.0,5.5,127315,50913,0,a
589,5.0,0.0,169,257,0,a
617,5.0,0.0,574,156,0,a
632,5.0,0.0,529,42,0,a
637,5.0,0.0,375,42,0,a
638,4.0,0.0,1532,148,0,a
642,5.5,0.0,150,14,0,a
645,5.0,0.0,77,4,0,a
259,4.0,15.8,31715,86084,0,a
267,5.0,0.1,600,1268,0,a
300,4.5,0.4,267,3225,0,a
301,4.0,4.3,18679,21572,0,a
302,4.0,0.5,5014,2633,0,a
303,4.0,0.6,429,3818,0,a
304,4.0,3.3,15851,23442,0,a
305,4.0,5.1,43449,27570,0,a
306,4.0,1.3,1969,7477,0,a
307,4.0,0.1,560,881,0,a
308,4.0,0.6,435,3138,0,a
309,5.0,0.1,834,1421,0,a
310,5.0,0.0,10,57,0,i
311,5.0,0.0,0,68,0,u
312,4.5,0.0,135,563,0,i
313,5.5,0.3,944,4083,0,a
314,4.9,0.0,67,249,-1,u
315,5.5,0.2,1501,2165,0,a
316,5.5,1.6,14129,42729,0,d
317,5.0,0.1,0,3238,0,u
318,5.4,0.1,35,2678,-1,i
319,5.0,0.0,0,159,0,u
320,5.0,0.9,41936,11897,0,a
321,4.5,3.2,94655,38663,0,a
322,5.0,0.1,0,3115,0,u
323,4.5,1.3,8605,11627,0,a
324,4.9,0.0,71,543,-1,a
554,4.5,0.0,0,587,0,u
562,5.5,0.3,651,3876,0,a
564,4.5,0.6,2173,4504,0,a
571,5.0,0.1,110,1728,0,d
591,5.5,0.7,22625,7214,0,a
592,4.0,1.0,3384,5073,0,a
602,4.5,0.0,1586,858,0,u
619,5.0,0.0,1132,288,0,a
640,5.5,0.0,532,55,0,a
260,6.4,4.4,5257,107813,-1,a
326,4.5,0.5,204,5992,0,u
327,5.0,0.9,12112,13192,0,a
329,4.5,2.9,4906,60149,0,d
330,4.5,0.5,3631,3874,0,a
331,4.5,0.0,455,286,0,a
332,4.5,1.4,25590,15489,0,a
333,4.5,0.0,0,49,0,u
334,5.0,3.3,30016,28558,0,a
335,6.0,2.9,43014,35853,0,a
336,5.9,0.3,1725,7606,-1,a
337,5.5,0.7,1535,11018,0,a
338,5.5,1.2,2592,13552,0,a
339,5.0,0.1,502,1924,0,a
341,5.0,0.0,226,296,0,u
342,5.0,0.0,0,16,0,u
343,5.0,0.1,1264,1654,0,a
344,5.0,0.0,25,55,0,d
345,4.9,0.2,2377,3328,-1,a
346,6.0,26.4,146905,224769,0,a
347,5.5,0.5,3878,6273,0,a
348,5.0,0.1,0,2424,0,u
349,4.5,0.1,679,823,0,i
385,5.0,5.1,60564,35344,0,a
598,4.5,0.0,434,361,0,a
603,4.0,0.1,2061,942,0,a
604,4.5,0.1,4436,1688,0,a
625,4.0,0.2,7487,917,0,a
629,4.0,0.2,6113,515,0,a
641,4.5,0.0,55,6,0,a
648,5.0,0.0,394,54,0,a
350,5.5,3.8,28863,43271,0,a
351,4.9,0.1,702,2313,-1,a
352,4.0,1.1,6947,6064,0,a
353,4.0,0.0,0,234,0,u
354,4.0,0.0,259,208,0,i
355,4.0,0.2,1184,829,0,a
356,6.5,17.9,44644,207506,0,a
357,5.5,3.1,17530,51348,0,a
358,5.5,3.0,9118,47633,0,a
359,5.0,0.0,58,264,0,i
360,5.0,0.0,90,172,0,i
361,4.0,0.1,1053,1111,0,a
362,5.0,2.6,39521,29042,0,a
363,4.0,0.0,263,485,0,i
364,5.0,0.1,354,821,0,a
365,4.0,0.1,0,4367,0,u
366,7.5,10.1,39824,138027,0,a
367,7.0,8.1,149849,89791,0,a
368,7.0,41.4,170343,281432,0,a
369,5.9,0.8,2694,25867,-1,a
370,5.4,0.1,42,3619,-1,i
371,6.0,1.7,7661,34653,0,a
372,5.5,1.5,8006,21382,0,a
373,5.5,0.0,1,755,0,u
374,5.0,0.1,617,1173,0,a
375,5.0,0.0,383,620,0,a
376,5.0,0.0,11,36,0,u
377,6.5,1.2,57482,16331,0,a
378,4.5,0.2,1053,2548,0,a
379,9.0,16.5,110978,145214,0,a
380,7.5,0.1,562,2822,0,i
381,5.0,0.0,129,303,0,a
382,4.5,0.0,555,537,0,i
383,5.4,0.1,527,1676,-1,u
579,5.4,2.2,9389,65005,-1,a
627,8.0,0.9,80574,8557,0,a
155,6.9,3.4,21071,107337,-1,a
237,6.0,13.5,68058,253844,0,a
384,5.5,8.0,48003,93931,0,a
386,4.5,0.0,132,296,0,a
387,6.5,19.0,63816,212588,0,a
388,6.0,18.9,94851,137528,0,a
389,6.0,1.1,195,30435,0,d
390,5.5,1.8,14088,18046,0,a
391,5.6,18.0,391750,77065,1,a
392,5.4,0.6,1706,19115,-1,a
393,5.5,1.6,7312,18369,0,a
394,5.0,0.0,0,121,0,u
395,4.5,0.2,1667,4444,0,a
396,4.5,0.0,102,212,0,a
