id,price,sel_pct,tin,tout,dcost_event,status
120,5.0,0.1,841,852,0,a
121,5.9,0.0,72,444,-1,i
122,5.9,0.0,35,712,0,i
123,6.0,0.9,1023,41476,0,i
124,5.6,16.3,258046,183701,1,a
125,5.4,0.6,1107,17212,-1,d
126,5.5,0.1,854,1332,0,a
127,5.0,4.9,95613,91864,0,a
128,5.0,0.0,0,37,0,u
129,5.4,0.4,1828,5672,0,a
130,5.0,0.3,65,17653,0,i
132,4.5,0.0,0,548,0,u
133,5.0,0.0,0,19,0,u
134,4.5,0.3,2092,3046,0,a
135,4.9,0.0,315,1294,-1,i
137,5.5,0.0,67,141,0,i
138,5.5,0.6,14850,8234,0,a
139,5.0,0.0,332,489,0,i
328,5.0,0.2,1367,2300,0,a
504,5.0,3.3,118733,39847,0,a
594,6.0,0.2,2648,4873,0,a
600,5.0,0.0,136,277,0,a
605,4.5,3.4,169194,54523,0,a
614,4.5,0.0,398,537,0,a
624,5.0,0.0,0,39,0,u
639,5.5,0.0,487,182,0,a
652,5.5,0.0,110,56,0,d
28,5.0,5.2,109006,47083,0,a
40,7.6,34.3,1016815,117312,1,a
101,4.9,0.0,142,551,-1,i
136,5.9,0.8,7398,12367,0,a
140,4.9,0.9,0,41277,0,u
141,5.0,0.0,0,93,0,u
142,5.4,7.7,52769,84312,-1,a
143,5.5,0.1,0,1287,0,u
144,5.0,1.1,6930,13168,0,a
145,5.0,0.2,8010,1842,0,a
146,4.5,0.0,0,235,0,u
148,4.5,1.0,51841,14381,0,a
149,4.9,1.1,4720,20875,-1,a
150,4.5,0.0,0,999,0,u
151,4.5,0.4,5668,4274,0,a
152,5.4,0.9,412,39855,0,i
154,9.7,27.3,819008,98510,1,a
156,6.5,1.4,29538,15229,0,a
157,6.4,0.8,3663,13115,0,a
158,5.9,0.0,240,446,0,a
159,5.4,1.4,1322,45675,0,i
161,5.0,0.2,7042,3755,0,a
163,4.5,0.1,0,3938,0,u
164,5.4,0.0,147,613,0,a
165,7.7,73.7,361848,99411,0,a
168,5.0,0.2,0,8189,0,u
169,4.5,0.4,6572,5376,0,a
170,5.0,0.1,1713,2912,0,i
200,6.0,8.1,54211,74059,0,a
560,4.4,0.1,280,747,-1,a
561,4.5,0.0,206,202,0,a
568,5.5,0.1,790,1360,0,a
583,4.9,0.2,617,2078,-1,a
91,4.5,0.1,617,709,0,a
104,4.9,0.1,584,1571,-1,a
110,4.5,0.9,4671,15062,0,a
171,4.0,1.2,0,16869,0,u
172,4.5,0.4,227,2126,0,a
173,4.0,9.2,135964,75807,0,a
174,4.0,0.4,0,9862,0,u
175,4.0,10.6,29631,126871,0,a
176,4.0,0.7,2251,4381,0,a
177,4.0,0.0,102,633,0,i
178,4.0,0.1,607,751,0,a
179,4.0,0.0,255,337,0,a
180,4.0,0.1,342,1711,0,i
181,4.0,0.0,0,435,0,u
182,4.0,0.8,3249,5164,0,a
183,5.0,0.1,871,1624,0,a
184,5.0,0.1,486,2395,0,a
185,4.9,0.1,195,1089,0,a
186,5.4,0.1,205,910,0,a
187,4.9,0.0,80,301,0,i
188,5.4,0.1,51,1471,0,a
189,4.5,0.2,1227,2749,0,a
190,5.4,0.1,181,1427,-1,a
191,4.5,0.1,0,3128,0,u
192,4.5,0.4,0,7653,0,u
193,5.4,0.1,115,1770,0,i
194,5.0,0.8,10384,11740,0,a
195,5.0,0.8,5212,12922,0,a
196,5.0,0.0,0,130,0,u
197,4.5,0.0,0,329,0,u
492,5.5,0.6,6610,9285,0,a
575,4.9,0.2,590,2924,-1,a
584,5.4,0.1,135,1184,-1,a
599,5.0,0.1,1239,1485,0,a
623,4.0,0.5,32801,8879,0,a
655,5.5,0.0,57,6,0,a
656,4.0,0.0,1866,175,0,a
42,5.5,0.0,892,917,0,a
153,4.5,0.1,6205,2231,0,a
198,5.0,2.1,29833,15458,0,a
199,4.5,0.1,528,896,0,a
202,5.0,0.7,8179,7988,0,a
203,4.9,0.2,2332,3830,0,a
204,4.5,6.9,229089,42179,0,a
205,4.5,0.0,0,621,0,u
206,4.4,0.0,55,649,0,i
207,4.4,0.1,627,926,0,a
208,6.3,0.8,166,33746,0,i
210,5.5,0.9,8123,9832,0,a
211,5.5,0.5,31478,8086,0,a
212,4.5,8.4,24705,102992,0,a
213,4.9,0.1,289,1034,0,a
214,5.0,0.4,16070,5496,0,a
215,5.0,0.0,0,261,0,u
216,5.0,0.0,0,923,0,u
217,4.9,0.0,57,722,0,u
218,4.9,0.1,455,870,0,a
219,4.9,0.0,55,135,-1,u
220,4.5,0.0,0,13,0,u
221,4.5,0.1,818,990,0,a
222,6.0,0.6,17312,8586,0,a
223,6.4,1.7,326,67390,0,i
224,5.5,0.7,27146,8677,0,a
225,5.0,0.0,0,0,0,u
241,5.4,0.1,464,1711,-1,a
555,4.0,1.8,4824,6893,0,a
577,4.5,0.3,582,2977,0,a
588,5.0,0.3,18719,4652,0,a
595,5.0,0.0,101,182,0,a
633,4.5,0.0,749,164,0,a
643,4.5,0.5,34494,5036,0,a
644,5.0,0.0,1651,417,0,a
647,5.5,0.0,370,105,0,a
21,4.9,0.1,81,1185,0,i
209,5.9,0.1,999,2047,0,a
226,5.5,8.6,63728,63918,0,a
227,5.0,0.0,378,402,0,a
228,4.5,0.0,268,361,0,a
229,6.0,11.5,150578,84692,0,a
230,5.5,1.9,32331,19227,0,a
231,4.9,0.9,1176,15270,0,a
232,4.9,0.3,617,4163,0,a
233,4.5,2.0,63346,33736,0,a
234,4.5,0.0,0,710,0,u
235,4.0,0.1,0,2914,0,u
236,6.5,4.6,126432,90860,0,a
238,6.5,0.4,14892,5861,0,a
239,6.0,0.1,2119,3523,0,a
242,5.5,0.6,45128,12049,0,a
243,4.9,0.1,553,1229,-1,a
244,5.0,0.4,12017,8256,0,a
245,5.4,0.0,203,475,0,a
246,5.0,0.0,530,951,0,a
247,5.5,0.2,1381,1823,0,a
248,5.4,0.9,0,58270,0,u
249,5.6,6.1,248319,106718,1,a
649,4.5,0.3,16555,3283,0,a
654,4.5,0.2,9125,1914,0,a
250,4.5,2.9,17862,31727,0,a
251,4.0,1.2,7363,6404,0,a
252,4.0,0.1,0,1741,0,u
253,5.0,0.1,1761,2997,0,a
254,4.5,1.4,4326,23884,0,a
255,4.5,0.0,96,557,0,a
256,4.4,0.2,218,2114,-1,a
257,4.5,0.7,2110,9343,0,a
258,4.5,0.8,5783,15844,0,a
261,5.4,0.7,2196,15043,-1,a
262,5.4,0.3,747,4525,-1,a
263,5.4,0.0,226,993,0,a
264,5.5,0.3,1988,5741,0,a
265,4.9,0.3,669,4633,-1,a
266,5.0,0.0,39,52,0,i
268,5.5,1.2,75679,31385,0,a
269,4.4,0.3,319,4165,-1,a
270,4.5,1.1,3406,14545,0,a
271,5.4,0.4,3344,7222,-1,a
272,4.5,6.0,32775,73394,0,a
569,6.0,3.9,35886,99234,0,a
570,5.5,0.2,1358,1936,0,a
580,5.0,0.1,288,852,0,a
610,4.0,0.1,515,1179,0,u
626,4.5,0.4,10983,6205,0,a
635,5.0,0.0,248,72,0,a
636,5.0,0.0,125,51,0,a
650,4.5,0.0,257,97,0,a
240,5.0,0.0,315,198,0,a
273,4.0,1.4,8015,8978,0,a
274,4.5,0.1,155,799,0,i
275,4.0,0.0,0,61,0,u
276,4.0,0.0,0,187,0,u
277,4.1,6.4,210366,64993,1,a
278,4.0,0.1,163,1105,0,i
279,4.2,12.4,324181,71260,1,a
280,4.0,0.6,8282,3687,0,a
281,4.0,0.0,0,1439,0,u
282,4.0,1.7,64353,14856,0,a
283,4.0,0.0,0,119,0,u
284,4.0,0.1,878,964,0,a
285,4.0,0.1,514,1125,0,a
286,5.0,1.0,24381,10607,0,a
287,5.0,0.0,0,2373,0,u
288,4.5,0.3,2612,4533,0,a
289,4.5,0.5,1970,8299,0,a
290,4.5,5.5,149346,80422,0,a
291,4.5,0.0,111,107,0,i
292,4.9,0.0,286,306,0,a
293,5.0,0.0,0,46,0,u
294,4.5,0.1,1250,1053,0,a
295,5.5,1.9,20683,37006,0,a
296,5.0,0.0,522,1009,0,u
297,4.5,0.0,111,258,0,i
298,4.5,0.2,0,3556,0,u
299,4.5,0.0,0,467,0,u
340,5.0,0.0,171,155,0,a
556,4.0,1.9,4713,17791,0,a
563,5.0,0.0,133,467,0,i
572,4.6,9.9,222985,61400,0,a
574,4.9,0.1,415,808,-1,a
576,5.0,0.1,567,939,0,a
585,4.0,0.6,1917,4216,0,a
586,4.1,8.2,294727,63180,1,a
589,5.0,0.0,165,259,0,a
617,5.0,0.0,321,178,0,a
632,5.0,0.0,2664,1426,0,i
637,5.0,0.0,3109,818,0,a
638,4.0,0.3,13571,3258,0,a
642,5.5,0.0,829,256,0,a
645,5.0,0.0,260,83,0,a
259,4.0,14.3,34781,130039,0,a
267,5.0,0.1,720,1295,0,a
300,4.4,0.4,273,2547,-1,a
301,4.0,4.2,21950,29805,0,a
302,4.0,0.6,14719,4950,0,a
303,4.0,0.5,549,3757,0,a
304,4.0,3.0,15447,36544,0,a
305,4.0,5.1,40971,55460,0,a
306,4.0,1.2,1787,8635,0,a
307,4.0,0.1,0,2242,0,u
308,4.0,0.5,389,3407,0,a
309,5.0,0.1,350,1726,0,a
310,4.9,0.0,35,43,-1,a
311,5.0,0.0,0,38,0,u
312,4.5,0.0,167,427,0,i
313,5.4,0.2,431,3393,-1,a
314,4.9,0.0,0,306,0,u
315,5.5,0.2,1789,2220,0,a
316,5.5,1.7,24283,22628,0,a
317,5.0,0.1,0,2014,0,u
318,5.4,0.1,29,1267,0,a
319,5.0,0.0,0,82,0,u
320,5.0,1.2,34054,17913,0,a
321,4.5,3.5,75554,52786,0,a
322,5.0,0.1,0,1562,0,u
323,4.5,1.2,6738,13063,0,a
324,4.9,0.0,89,501,0,a
554,4.5,0.0,0,282,0,u
562,5.4,0.3,812,4154,-1,a
564,4.5,0.6,5128,5015,0,a
571,4.9,0.1,313,1112,0,a
591,5.5,0.9,25588,14236,0,a
592,4.0,0.9,2757,5093,0,a
602,4.5,0.0,0,928,0,u
619,5.0,0.0,2180,849,0,a
640,5.5,0.0,2322,623,0,a
260,6.3,2.8,3026,114594,-1,a
326,4.5,0.4,0,6514,0,u
327,5.0,0.8,4063,13663,0,a
329,4.4,1.2,157,100005,-1,i
330,4.5,2.0,110166,21381,0,a
331,4.5,0.1,1004,480,0,a
332,4.5,1.5,24081,19779,0,a
333,4.5,0.0,0,35,0,u
334,5.0,3.7,116437,60922,0,a
335,6.0,2.7,27140,45036,0,a
336,5.9,0.3,1870,5940,0,a
337,5.4,0.6,1024,10374,-1,a
338,5.4,1.0,2340,15626,-1,a
339,4.9,0.1,656,1685,-1,a
341,5.0,0.0,0,417,0,u
342,5.0,0.0,0,11,0,u
343,5.0,0.1,734,1852,0,a
344,5.0,0.0,12,52,0,d
345,4.9,0.2,5395,2924,0,a
346,6.0,21.9,91961,428688,0,a
347,5.4,0.5,6088,7024,-1,a
348,5.0,0.1,0,1431,0,u
349,4.5,0.1,730,948,0,i
385,5.0,5.4,59248,45047,0,a
598,4.5,0.0,2525,1174,0,a
603,4.0,0.1,1313,983,0,a
604,4.5,0.1,3280,2058,0,a
625,4.0,0.2,5655,2088,0,a
629,4.0,0.6,21635,4658,0,a
641,4.5,0.0,296,94,0,a
648,5.0,0.0,718,337,0,a
350,5.5,4.0,40935,27447,0,a
351,4.9,0.1,499,1765,0,a
352,4.0,1.0,3288,6502,0,a
353,4.0,0.0,0,174,0,u
354,4.0,0.0,522,359,0,i
355,4.0,0.2,1102,1046,0,a
356,6.5,17.1,74035,118099,0,a
357,5.4,2.2,4393,79289,-1,a
358,5.4,2.7,11148,31638,-1,a
359,5.0,0.0,74,204,0,i
360,5.0,0.0,66,155,0,i
361,4.0,0.1,783,1399,0,a
362,5.0,2.8,44181,30013,0,a
363,4.0,0.0,154,427,0,i
364,4.9,0.1,329,1244,-1,a
365,4.0,0.1,0,1947,0,u
366,7.4,7.9,24092,214161,-1,a
367,7.2,12.8,654527,265866,1,d
368,7.0,38.5,231111,482505,0,a
369,5.8,0.6,2595,22026,-1,a
370,5.4,0.1,14,1310,0,i
371,5.9,1.3,4856,36001,-1,a
372,5.4,1.4,11691,19579,-1,a
373,5.5,0.0,0,352,0,u
374,4.9,0.1,512,1053,-1,a
375,4.9,0.0,403,666,-1,a
376,5.0,0.0,0,23,0,u
377,6.5,1.2,18314,28326,0,a
378,4.5,0.2,840,2443,0,a
379,9.1,23.7,664940,96234,1,a
380,7.4,0.1,462,1985,-1,i
381,5.0,0.0,139,301,0,a
382,4.5,0.1,6647,2266,0,a
383,5.4,0.0,0,1605,0,u
579,5.4,2.7,52736,16514,0,a
627,8.0,2.1,105398,42178,0,a
155,6.9,3.2,36521,48069,0,a
237,5.9,8.8,40587,307593,-1,a
384,5.5,7.5,30008,72125,0,a
386,4.5,0.0,117,228,0,a
387,6.4,13.2,7460,518457,-1,a
388,6.0,18.4,86059,106040,0,a
389,5.9,0.9,2270,10098,0,a
390,5.5,1.8,10388,16234,0,a
391,5.6,19.9,296426,147203,0,a
392,5.3,0.5,1246,10532,-1,a
393,5.5,1.6,5800,13092,0,a
394,5.0,0.0,0,58,0,u
395,4.4,0.2,956,3849,-1,a
396,4.5,0.0,81,270,0,a
397,8.4,16.2,33807,318633,-1,a
398,7.0,3.9,17081,188459,0,a
399,7.8,29.1,294393,399695,1,a
400,7.4,0.7,245,13927,0,i
402,6.5,0.0,0,79,0,u
404,6.0,0.0,0,514,0,u
406,5.4,0.1,405,1351,-1,a
407,4.9,0.0,0,339,0,u
408,5.0,0.0,0,57,0,u
409,4.5,0.1,0,3223,0,u
410,4.9,0.0,0,352,0,u
411,15.5,71.2,161905,119919,0,a
481,6.3,4.3,15592,84847,-1,a
587,5.0,0.0,127,244,0,a
616,5.5,0.2,4567,3802,0,a
621,4.5,0.1,3425,2127,0,a
622,4.0,0.2,4444,2602,0,a
628,6.0,0.0,295,185,0,a
653,4.5,0.0,2831,771,0,a
43,5.9,1.7,7434,35552,0,a
131,5.0,0.1,759,2378,0,i
162,4.9,0.7,3402,15521,0,a
325,4.5,0.0,248,329,0,a
412,5.0,11.3,10761,217556,0,a
413,4.5,0.0,0,131,0,u
414,4.0,0.1,649,754,0,i
415,5.8,0.6,1964,17592,-1,a
416,5.0,0.0,86,259,0,i
417,4.9,1.8,3643,32625,-1,a
418,4.9,10.7,16299,332867,-1,a
419,5.0,1.2,6800,12389,0,a
420,4.9,0.5,853,6472,0,a
421,4.4,0.3,727,5366,-1,a
422,4.4,0.6,1872,10255,-1,a
423,4.4,11.9,21163,364605,-1,d
424,4.0,0.2,1554,1852,0,a
425,4.0,0.0,0,145,0,u
426,12.0,42.6,114074,641530,0,a
427,7.9,23.5,143157,455603,-1,a
428,7.9,6.5,10741,137850,-1,a
429,7.0,1.6,22657,26166,0,a
430,5.4,0.0,260,203,0,a
431,5.8,0.4,146,12313,0,i
432,5.5,1.4,28066,11247,0,a
433,5.0,0.0,24,45,0,i
434,4.9,0.0,97,161,-1,a
435,4.9,0.1,186,726,-1,a
436,5.0,0.0,0,246,0,u
437,4.5,0.2,1274,1887,0,a
438,4.5,0.3,1267,2972,0,a
439,7.0,1.7,24439,21446,0,a
440,5.4,0.4,3443,7972,0,a
441,4.5,1.2,14290,13377,0,a
405,5.5,0.3,3607,3389,0,a
442,4.9,1.0,2832,11270,-1,a
443,4.5,0.0,136,266,0,a
444,4.5,0.0,96,316,0,d
445,5.0,2.1,41602,41877,0,a
446,5.0,0.2,1297,3465,0,a
447,5.0,0.7,8550,8149,0,a
448,4.9,0.9,235,19247,0,i
449,5.2,13.8,511825,101743,1,a
450,4.9,0.1,3185,939,0,a
451,4.0,0.1,0,910,0,u
453,6.0,2.5,187071,51890,0,a
454,6.2,11.3,302513,177950,1,a
456,4.9,0.4,10713,4578,-1,a
457,5.9,0.1,983,2005,0,a
458,5.4,0.0,33,271,0,i
459,5.5,0.1,979,1458,0,a
460,5.0,0.5,15142,9097,0,a
461,5.8,0.1,355,3190,-1,a
462,4.9,0.1,368,1365,-1,a
463,5.9,0.6,0,37797,0,u
464,6.2,17.9,530843,232177,1,a
465,5.9,0.4,227,12101,0,i
466,4.5,0.6,0,17013,0,u
559,4.9,0.1,520,1526,-1,a
567,5.0,1.4,52051,25914,0,a
593,4.5,3.0,104725,105558,0,d
609,4.0,0.3,3372,3934,0,u
634,6.0,0.1,5818,1803,0,a
167,5.5,0.9,18703,11594,0,a
201,5.4,5.6,10401,86539,0,a
467,5.0,1.4,13481,11695,0,a
468,4.5,0.1,161,386,0,a
469,5.0,8.1,83284,76228,0,a
470,5.0,0.0,0,1073,0,u
471,5.5,1.6,8522,8949,0,a
472,5.5,1.6,14027,8970,0,a
473,4.5,2.6,7613,46474,0,a
474,4.5,0.2,7163,3770,0,a
475,4.5,0.0,50,33,0,i
476,4.0,0.2,855,1632,0,a
477,4.0,0.2,0,4069,0,u
478,4.5,0.0,99,349,0,a
479,4.0,0.1,0,2227,0,u
480,7.9,9.4,154340,133055,0,a
482,5.9,0.2,729,3084,0,a
483,5.5,0.6,9031,11946,0,a
484,5.4,0.1,0,2499,0,u
485,5.5,0.0,0,141,0,u
486,5.5,0.1,1807,1297,0,a
487,4.9,0.1,294,800,-1,a
488,4.9,0.5,2453,10633,0,a
489,4.5,1.4,7314,14979,0,a
490,5.9,1.0,4358,20181,0,a
491,5.9,2.4,11991,67639,0,a
493,5.4,0.1,1122,811,0,a
558,5.0,0.1,948,1153,0,a
581,5.4,0.5,1410,7461,0,a
590,4.5,0.1,506,586,0,a
112,4.9,6.7,31952,75424,0,a
147,4.4,0.2,601,1515,-1,a
401,7.0,2.3,42263,38284,0,a
403,6.5,0.7,11724,12481,0,a
455,5.4,2.5,12022,40327,0,a
494,4.5,0.2,0,2352,0,u
495,4.0,1.0,7953,5178,0,a
496,4.5,18.1,128374,208730,0,a
497,4.0,18.0,127213,113612,0,a
498,5.9,4.5,3948,100512,0,a
499,5.5,10.8,47973,104256,0,d
500,5.0,0.1,0,1301,0,u
502,4.4,2.6,4643,58200,-1,a
503,5.0,3.9,30935,21996,0,a
505,4.5,0.3,0,5080,0,u
506,4.5,0.4,1462,3734,0,d
507,4.5,0.0,0,133,0,u
508,4.0,0.9,2366,8302,0,a
509,4.0,0.1,551,536,0,a
510,4.0,0.1,740,706,0,a
511,4.0,0.2,0,4527,0,u
512,6.5,0.1,2932,2474,0,a
513,5.9,0.0,85,191,-1,i
514,5.8,0.3,1608,7562,-1,a
515,6.3,0.4,353,12798,-1,a
516,5.5,0.2,1137,1291,0,a
517,5.5,0.0,32,16,0,i
518,4.9,0.1,0,4383,0,u
519,5.4,0.2,760,2303,0,a
520,5.4,0.2,300,1847,0,a
521,6.5,0.0,75,141,0,i
522,5.0,0.2,829,3106,0,a
523,5.0,0.1,0,5155,0,u
524,4.4,0.8,6974,6770,-1,a
525,5.8,0.9,1700,27778,-1,a
526,5.9,0.9,5428,18286,0,a
527,5.9,0.9,0,64024,0,u
528,4.5,1.3,0,29448,0,u
578,5.4,0.1,1616,2051,0,i
601,4.5,0.1,2237,1819,0,a
501,5.0,0.2,1469,1622,0,a
529,5.0,2.9,2124,45218,0,a
530,4.0,0.1,0,951,0,u
531,4.5,0.1,219,665,0,a
532,4.9,3.1,6720,91475,-1,a
533,5.5,2.2,6475,25218,0,a
534,4.4,3.8,3275,139745,-1,a
535,4.9,0.3,377,6047,-1,a
536,4.5,0.4,728,4574,0,a
537,4.5,0.0,0,97,0,u
538,4.0,0.0,0,387,0,u
539,4.0,2.6,2379,31148,0,a
540,4.0,0.1,0,1638,0,u
541,4.5,0.3,724,2284,0,a
542,5.8,4.4,8542,131029,-1,a
543,5.4,0.0,26,1420,-1,i
544,5.5,4.2,22193,55590,0,a
545,4.9,0.2,972,4470,-1,a
546,4.9,0.0,0,1015,0,u
547,4.9,0.0,52,186,-1,i
548,4.9,0.1,124,581,-1,a
549,5.4,0.1,201,2325,0,a
550,5.0,0.0,70,84,0,a
551,5.0,0.1,1351,2872,0,a
552,5.8,6.8,13199,235610,-1,a
553,5.5,1.5,44608,20208,0,a
612,4.5,0.0,167,189,0,a
613,4.5,0.3,6612,4127,0,a
646,5.5,0.0,1146,509,0,a
651,4.5,0.5,30357,8752,0,a
