id,price,sel_pct,tin,tout,dcost_event,status
1,6.0,31.8,0,0,0,a
2,5.0,0.1,0,0,0,a
3,5.0,0.1,0,0,0,a
4,8.0,27.6,0,0,0,a
5,6.5,0.3,0,0,0,i
6,6.0,0.4,0,0,0,i
7,5.5,0.4,0,0,0,a
8,5.5,20.3,0,0,0,a
9,5.5,3.5,0,0,0,a
10,5.5,1.6,0,0,0,a
11,5.5,12.6,0,0,0,a
12,9.5,10.4,0,0,0,a
13,7.5,21.1,0,0,0,a
14,6.5,2.9,0,0,0,a
15,6.5,3.1,0,0,0,a
16,6.5,0.4,0,0,0,a
17,6.0,1.0,0,0,0,a
18,6.5,0.3,0,0,0,a
19,5.5,1.4,0,0,0,a
20,5.5,0.2,0,0,0,a
22,5.5,0.0,0,0,0,a
23,5.5,0.0,0,0,0,a
24,5.5,0.0,0,0,0,a
25,7.5,12.4,0,0,0,a
26,7.5,3.4,0,0,0,a
27,6.0,0.4,0,0,0,a
452,7.0,10.0,0,0,0,a
557,6.5,6.0,0,0,0,a
28,5.0,5.0,0,0,0,a
29,4.5,0.1,0,0,0,a
30,4.5,0.6,0,0,0,u
31,4.5,15.6,0,0,0,a
32,4.5,8.5,0,0,0,a
33,4.5,0.3,0,0,0,a
34,4.5,0.3,0,0,0,a
35,5.0,0.1,0,0,0,a
36,4.5,0.8,0,0,0,a
37,4.5,0.2,0,0,0,a
38,4.0,1.7,0,0,0,a
39,4.0,0.8,0,0,0,a
41,6.0,1.2,0,0,0,a
44,5.5,0.1,0,0,0,a
45,5.5,3.2,0,0,0,a
46,5.0,0.2,0,0,0,a
47,5.0,0.2,0,0,0,a
48,5.0,0.0,0,0,0,i
49,5.0,0.0,0,0,0,a
50,4.5,0.8,0,0,0,a
51,4.5,0.4,0,0,0,a
52,5.0,0.0,0,0,0,a
53,6.0,1.4,0,0,0,i
54,5.5,0.3,0,0,0,i
55,8.0,12.4,0,0,0,a
56,5.5,0.3,0,0,0,d
160,6.0,0.8,0,0,0,a
582,5.5,1.3,0,0,0,i
57,4.5,3.7,0,0,0,a
58,4.0,3.2,0,0,0,a
59,4.0,0.2,0,0,0,a
60,5.5,1.1,0,0,0,a
61,5.5,4.9,0,0,0,a
62,5.0,0.2,0,0,0,a
63,5.0,0.0,0,0,0,i
64,4.5,0.1,0,0,0,a
65,4.5,0.1,0,0,0,i
66,4.0,0.5,0,0,0,d
67,6.5,3.2,0,0,0,a
68,6.0,1.8,0,0,0,a
69,6.0,1.6,0,0,0,a
70,6.0,1.2,0,0,0,a
71,5.0,0.1,0,0,0,a
72,5.0,0.1,0,0,0,a
73,5.0,0.6,0,0,0,d
74,5.0,0.2,0,0,0,d
75,5.0,0.0,0,0,0,s
76,5.0,0.0,0,0,0,a
77,5.0,0.1,0,0,0,i
78,7.5,2.1,0,0,0,i
79,6.0,2.1,0,0,0,a
80,5.5,0.2,0,0,0,u
81,6.0,0.3,0,0,0,d
566,5.0,0.2,0,0,0,a
573,4.5,0.1,0,0,0,a
82,5.0,5.8,0,0,0,a
83,4.5,0.1,0,0,0,a
84,5.5,2.0,0,0,0,a
85,5.0,0.6,0,0,0,i
86,5.5,0.5,0,0,0,a
87,4.5,2.0,0,0,0,a
88,4.5,3.6,0,0,0,a
89,4.5,0.2,0,0,0,a
90,4.5,0.1,0,0,0,a
91,4.5,0.1,0,0,0,a
92,4.5,0.0,0,0,0,a
93,4.5,0.2,0,0,0,a
94,6.0,2.7,0,0,0,a
95,6.5,1.4,0,0,0,a
96,5.5,0.6,0,0,0,a
97,5.5,0.2,0,0,0,a
98,5.0,0.1,0,0,0,a
99,5.0,0.0,0,0,0,d
100,5.0,0.0,0,0,0,a
102,5.0,1.5,0,0,0,a
103,5.0,0.0,0,0,0,a
105,6.0,0.2,0,0,0,a
106,8.0,16.6,0,0,0,a
107,4.5,0.8,0,0,0,a
108,5.5,0.4,0,0,0,a
565,5.5,1.6,0,0,0,a
109,4.5,18.5,0,0,0,a
111,4.0,4.4,0,0,0,a
113,4.5,3.1,0,0,0,a
114,4.5,0.2,0,0,0,a
115,4.5,1.5,0,0,0,a
116,4.5,0.9,0,0,0,a
117,4.5,0.0,0,0,0,a
118,4.5,0.1,0,0,0,a
119,4.5,0.0,0,0,0,a
120,5.0,0.1,0,0,0,a
121,6.0,0.1,0,0,0,i
122,6.0,0.5,0,0,0,i
123,6.0,0.3,0,0,0,a
124,5.5,11.4,0,0,0,a
125,5.5,1.0,0,0,0,a
126,5.5,0.1,0,0,0,a
127,5.0,2.8,0,0,0,a
128,5.0,0.0,0,0,0,u
129,5.5,0.8,0,0,0,a
130,5.0,0.3,0,0,0,a
131,5.0,0.2,0,0,0,i
132,4.5,0.3,0,0,0,a
133,5.0,0.0,0,0,0,u
134,4.5,0.2,0,0,0,a
135,5.0,0.1,0,0,0,a
137,5.5,0.0,0,0,0,d
138,5.5,0.2,0,0,0,a
139,5.0,0.0,0,0,0,i
328,5.0,0.4,0,0,0,d
504,5.0,2.6,0,0,0,a
40,7.5,26.6,0,0,0,a
101,5.0,0.0,0,0,0,d
136,6.0,2.4,0,0,0,a
140,5.0,2.1,0,0,0,a
141,5.0,0.1,0,0,0,u
142,5.5,8.5,0,0,0,a
143,5.5,0.9,0,0,0,u
144,5.0,1.1,0,0,0,a
145,5.0,0.0,0,0,0,s
146,4.5,0.0,0,0,0,a
147,4.5,0.2,0,0,0,a
148,4.5,0.8,0,0,0,a
149,5.0,1.8,0,0,0,a
150,4.5,0.1,0,0,0,a
151,4.5,0.3,0,0,0,a
152,5.5,2.5,0,0,0,a
153,4.5,0.1,0,0,0,a
154,9.5,10.8,0,0,0,a
155,7.0,5.5,0,0,0,a
156,6.5,1.4,0,0,0,a
157,6.5,1.5,0,0,0,a
158,6.0,0.1,0,0,0,a
159,5.5,4.0,0,0,0,a
161,5.0,0.1,0,0,0,a
163,4.5,0.2,0,0,0,a
164,5.5,0.1,0,0,0,a
165,7.5,57.6,0,0,0,a
166,6.5,0.4,0,0,0,a
167,5.5,0.5,0,0,0,a
168,5.0,0.4,0,0,0,a
169,4.5,0.4,0,0,0,a
170,5.0,0.1,0,0,0,d
200,6.0,10.9,0,0,0,a
560,4.5,0.1,0,0,0,a
561,4.5,0.0,0,0,0,a
568,5.5,0.1,0,0,0,a
578,5.5,0.0,0,0,0,a
583,5.0,0.1,0,0,0,a
104,5.0,0.2,0,0,0,a
110,4.5,0.9,0,0,0,a
171,4.0,2.3,0,0,0,a
172,4.5,0.6,0,0,0,a
173,4.0,8.1,0,0,0,a
174,4.0,0.6,0,0,0,a
175,4.0,15.2,0,0,0,a
176,4.0,0.8,0,0,0,a
177,4.0,0.1,0,0,0,a
178,4.0,0.1,0,0,0,a
179,4.0,0.1,0,0,0,a
180,4.0,0.2,0,0,0,a
181,4.0,0.0,0,0,0,a
182,4.0,0.8,0,0,0,a
183,5.0,0.2,0,0,0,d
184,5.0,0.2,0,0,0,a
185,5.0,0.1,0,0,0,a
186,5.5,0.2,0,0,0,d
187,5.0,0.0,0,0,0,a
188,5.5,0.2,0,0,0,a
189,4.5,0.3,0,0,0,a
190,5.5,0.1,0,0,0,a
191,4.5,0.2,0,0,0,a
192,4.5,0.7,0,0,0,a
193,5.5,1.1,0,0,0,i
194,5.0,0.8,0,0,0,a
195,5.0,0.8,0,0,0,a
196,5.0,0.1,0,0,0,a
197,4.5,0.2,0,0,0,u
575,5.0,0.1,0,0,0,a
584,5.5,0.1,0,0,0,a
42,5.5,0.0,0,0,0,a
198,5.0,3.2,0,0,0,a
199,4.5,0.1,0,0,0,a
201,5.5,11.2,0,0,0,a
202,5.0,0.8,0,0,0,a
203,5.0,0.6,0,0,0,a
204,4.5,6.9,0,0,0,a
205,4.5,0.0,0,0,0,a
206,4.5,0.1,0,0,0,a
207,4.5,0.1,0,0,0,a
208,6.5,7.1,0,0,0,a
210,5.5,0.5,0,0,0,a
211,5.5,0.2,0,0,0,a
212,4.5,11.2,0,0,0,a
213,5.0,0.1,0,0,0,a
214,5.0,0.3,0,0,0,a
215,5.0,0.0,0,0,0,a
216,5.0,0.1,0,0,0,a
217,5.0,0.0,0,0,0,a
218,5.0,0.1,0,0,0,a
219,5.0,0.0,0,0,0,a
220,4.5,0.0,0,0,0,u
221,4.5,0.1,0,0,0,a
222,6.0,0.6,0,0,0,a
223,6.5,6.3,0,0,0,a
224,5.5,0.5,0,0,0,a
225,5.0,0.0,0,0,0,u
241,5.5,0.2,0,0,0,a
555,4.0,1.7,0,0,0,a
577,4.5,0.2,0,0,0,a
21,5.0,0.6,0,0,0,d
209,6.0,0.2,0,0,0,a
226,5.5,8.7,0,0,0,a
227,5.0,0.1,0,0,0,a
228,4.5,0.1,0,0,0,a
229,6.0,9.6,0,0,0,a
230,5.5,1.9,0,0,0,a
231,5.0,1.7,0,0,0,a
232,5.0,0.5,0,0,0,a
233,4.5,1.3,0,0,0,a
234,4.5,0.0,0,0,0,a
235,4.0,0.2,0,0,0,a
236,6.5,3.6,0,0,0,a
237,6.0,15.7,0,0,0,a
239,6.0,0.4,0,0,0,i
240,5.0,0.1,0,0,0,i
242,5.5,0.3,0,0,0,a
243,5.0,0.1,0,0,0,a
244,5.0,0.1,0,0,0,a
245,5.5,0.0,0,0,0,a
246,5.0,0.1,0,0,0,a
247,5.5,0.3,0,0,0,a
248,5.5,3.0,0,0,0,a
249,5.5,1.1,0,0,0,a
250,4.5,3.3,0,0,0,a
251,4.0,1.4,0,0,0,a
252,4.0,0.2,0,0,0,a
253,5.0,0.0,0,0,0,s
254,4.5,2.3,0,0,0,a
255,4.5,0.0,0,0,0,a
256,4.5,0.3,0,0,0,a
257,4.5,0.6,0,0,0,a
258,4.5,0.3,0,0,0,a
261,5.5,1.0,0,0,0,a
262,5.5,0.4,0,0,0,a
263,5.5,0.1,0,0,0,a
264,5.5,0.4,0,0,0,a
265,5.0,0.4,0,0,0,a
266,5.0,0.0,0,0,0,i
268,5.5,0.2,0,0,0,a
269,4.5,0.4,0,0,0,a
270,4.5,1.1,0,0,0,a
271,5.5,0.6,0,0,0,a
272,4.5,7.2,0,0,0,a
569,6.0,1.8,0,0,0,a
570,5.5,0.1,0,0,0,a
580,5.0,0.1,0,0,0,a
273,4.0,1.9,0,0,0,a
274,4.5,0.4,0,0,0,i
275,4.0,0.0,0,0,0,u
276,4.0,0.2,0,0,0,a
277,4.0,1.9,0,0,0,a
278,4.0,0.5,0,0,0,i
279,4.0,0.9,0,0,0,a
280,4.0,0.6,0,0,0,a
281,4.0,0.0,0,0,0,i
282,4.0,0.8,0,0,0,a
283,4.0,0.0,0,0,0,d
284,4.0,0.1,0,0,0,a
285,4.0,0.1,0,0,0,a
286,5.0,0.5,0,0,0,a
287,5.0,0.1,0,0,0,a
288,4.5,0.4,0,0,0,a
289,4.5,0.6,0,0,0,a
290,4.5,2.4,0,0,0,a
291,4.5,0.0,0,0,0,i
292,5.0,0.0,0,0,0,a
293,5.0,0.0,0,0,0,u
294,4.5,0.3,0,0,0,i
295,5.5,1.4,0,0,0,a
296,5.0,0.0,0,0,0,a
297,4.5,0.1,0,0,0,i
298,4.5,2.3,0,0,0,a
299,4.5,0.3,0,0,0,u
556,4.0,3.0,0,0,0,a
563,5.0,0.1,0,0,0,d
572,4.5,0.4,0,0,0,a
574,5.0,0.1,0,0,0,a
576,5.0,0.1,0,0,0,a
585,4.0,0.2,0,0,0,a
586,4.0,0.3,0,0,0,a
259,4.0,18.3,0,0,0,a
267,5.0,0.1,0,0,0,a
300,4.5,0.6,0,0,0,a
301,4.0,5.5,0,0,0,a
302,4.0,0.5,0,0,0,a
303,4.0,0.6,0,0,0,a
304,4.0,2.9,0,0,0,a
305,4.0,5.1,0,0,0,a
306,4.0,0.7,0,0,0,a
307,4.0,0.1,0,0,0,a
308,4.0,0.6,0,0,0,a
309,5.0,0.2,0,0,0,a
310,5.0,0.0,0,0,0,i
311,5.0,0.0,0,0,0,u
312,4.5,0.1,0,0,0,i
313,5.5,0.3,0,0,0,a
314,5.0,0.0,0,0,0,a
315,5.5,0.3,0,0,0,a
316,5.5,0.3,0,0,0,a
317,5.0,0.4,0,0,0,a
318,5.5,0.2,0,0,0,a
319,5.0,0.1,0,0,0,a
320,5.0,0.5,0,0,0,a
321,4.5,2.0,0,0,0,a
322,5.0,0.2,0,0,0,a
323,4.5,1.4,0,0,0,a
324,5.0,0.1,0,0,0,a
554,4.5,0.1,0,0,0,a
562,5.5,0.5,0,0,0,a
564,4.5,0.5,0,0,0,a
571,5.0,0.1,0,0,0,a
260,6.5,7.6,0,0,0,a
326,4.5,0.7,0,0,0,a
327,5.0,0.3,0,0,0,a
329,4.5,2.2,0,0,0,a
330,4.5,0.5,0,0,0,a
331,4.5,0.2,0,0,0,i
332,4.5,0.6,0,0,0,a
333,4.5,0.0,0,0,0,a
334,5.0,2.1,0,0,0,a
335,6.0,1.1,0,0,0,a
336,6.0,0.6,0,0,0,a
337,5.5,0.9,0,0,0,a
338,5.5,1.6,0,0,0,a
339,5.0,0.2,0,0,0,a
340,5.0,0.0,0,0,0,a
341,5.0,0.1,0,0,0,a
342,5.0,0.0,0,0,0,u
343,5.0,0.1,0,0,0,a
344,5.0,0.0,0,0,0,i
345,5.0,0.3,0,0,0,a
346,6.0,25.8,0,0,0,a
347,5.5,0.6,0,0,0,a
348,5.0,0.5,0,0,0,a
349,4.5,0.1,0,0,0,i
385,5.0,2.6,0,0,0,a
350,5.5,3.9,0,0,0,a
351,5.0,0.2,0,0,0,a
352,4.0,1.2,0,0,0,a
353,4.0,0.1,0,0,0,a
354,4.0,0.0,0,0,0,i
355,4.0,0.1,0,0,0,a
356,6.5,17.2,0,0,0,a
357,5.5,2.9,0,0,0,a
358,5.5,4.7,0,0,0,a
359,5.0,0.0,0,0,0,i
360,5.0,0.0,0,0,0,i
361,4.0,0.1,0,0,0,a
362,5.0,1.0,0,0,0,a
363,4.0,0.1,0,0,0,i
364,5.0,0.1,0,0,0,a
365,4.0,0.2,0,0,0,a
366,7.5,15.0,0,0,0,a
367,7.0,3.2,0,0,0,a
368,7.0,41.8,0,0,0,a
369,6.0,1.3,0,0,0,a
370,5.5,0.2,0,0,0,a
371,6.0,2.0,0,0,0,a
372,5.5,1.9,0,0,0,a
373,5.5,0.2,0,0,0,a
374,5.0,0.0,0,0,0,a
375,5.0,0.1,0,0,0,a
376,5.0,0.0,0,0,0,i
377,6.5,0.7,0,0,0,a
